id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,contain-class-context,target-class-name,attributes-class,methods-class,target-class-context,tag,move-tag
22,get  Parser  Map,Read  Options  Table,Map  String,,columns  custom  Parser  type  put  name,File  Reader,logger  unlimited  sample  size  next  Row,get  Column  Types  has  Next  next  clean  Name  parse  Rows  parse  Rows  add  Rows  add  Values  To  Columns  select  Column  Names  get  Type  String,Reader  Read  Options  int  Abstract  Parser  String  Read  Options  boolean  Reader  Column  Type  Abstract  Parser  Read  Options  boolean  Reader  Column  Type  Abstract  Parser  int  Read  Options  Column  Type  Abstract  Parser  Table  int  int  Table  int  String  Abstract  Column  Parser  int  int  Read  Options  Table  List  String  Column  Type  Table,Table,default  Reader  Registry  default  Writer  Registry  column  List  name  row  curr  Row  curr  Row  Row  Pair  first  second,Table  Table  Table  Table  auto  Register  Readers  And  Writers  create  create  create  create  create  create  create  create  first  get  Sort  read  write  add  Columns  validate  Column  check  Column  Size  insert  Column  replace  Column  replace  Column  replace  Column  set  Name  column  column  Count  row  Count  columns  column  Array  categorical  Columns  column  Index  column  Index  name  column  Names  copy  empty  Copy  empty  Copy  sample  Split  stratified  Sample  Split  sample  X  sample  N  clear  first  last  sort  On  sort  On  sort  Ascending  On  sort  Descending  On  sort  On  sort  On  sort  On  rows  add  Row  row  rows  drop  Rows  in  Range  in  Range  drop  Range  drop  Range  where  where  drop  Where  drop  Where  pivot  pivot  split  On  split  On  structure  drop  Duplicate  Rows  drop  Rows  With  Missing  Values  select  select  remove  Columns  remove  Columns  With  Missing  Values  retain  Columns  retain  Columns  append  append  Row  concat  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  x  Tab  Counts  x  Tab  Row  Percents  x  Tab  Column  Percents  x  Tab  Table  Percents  x  Tab  Percents  x  Tab  Counts  count  By  count  By  join  On  missing  Value  Counts  iterator  next  has  Next  rolling  Iterator  next  has  Next  stepping  Iterator  next  has  Next  stream  stepping  Stream  rolling  Stream  transpose  transpose  validate  Table  Has  Single  Column  Type  transpose  do  With  Rows  detect  step  With  Rows  do  With  Rows  do  With  Row  Pairs  roll  With  Rows  Row  Pair  get  First  get  Second  do  With  Pair  get  Result,String  String  Column  String  Collection  Column  String  Column  Collection  Column  Stream  Column  String  Column  String  Collection  Column  String  Stream  Column  String  Sort  Order  String  Column  Column  Column  int  Column  int  Column  String  Column  Column  String  int  String  String  Column  int  double  Categorical  Column  double  double  int  int  int  int  String  String  String  Sort  Int  Comparator  Comparator  Row  int  Table  int  int  int  int  int  int  int  int  int  Selection  Selection  Selection  Selection  Categorical  Column  Categorical  Column  Numeric  Column    String  String  String    String  Categorical  Column  Column  String  Column  Column  String  Table  Table  String    List  String    String  String    String  String  String    String  String  String  String    Column    Column  Column    Column  Column  Column    Column  Column  Column  Column    String  String  String  String  String  String  String  String  String  String  Categorical  Column  String  String  int  int  int  int  boolean  boolean  int  Table  Column  Type  Int  Function  String  int  Consumer  Row  Predicate  Row  Consumer  Row  int  Pairs  Consumer  Row  Pair  Consumer  Row  int  Row  Row  Row  Row,0,0
23,get  Parser  Map,Read  Options  Table,Map  String,,columns  custom  Parser  type  put  name,Table,default  Reader  Registry  default  Writer  Registry  column  List  name  row  curr  Row  curr  Row  Row  Pair  first  second,Table  Table  Table  Table  auto  Register  Readers  And  Writers  create  create  create  create  create  create  create  create  first  get  Sort  read  write  add  Columns  validate  Column  check  Column  Size  insert  Column  replace  Column  replace  Column  replace  Column  set  Name  column  column  Count  row  Count  columns  column  Array  categorical  Columns  column  Index  column  Index  name  column  Names  copy  empty  Copy  empty  Copy  sample  Split  stratified  Sample  Split  sample  X  sample  N  clear  first  last  sort  On  sort  On  sort  Ascending  On  sort  Descending  On  sort  On  sort  On  sort  On  rows  add  Row  row  rows  drop  Rows  in  Range  in  Range  drop  Range  drop  Range  where  where  drop  Where  drop  Where  pivot  pivot  split  On  split  On  structure  drop  Duplicate  Rows  drop  Rows  With  Missing  Values  select  select  remove  Columns  remove  Columns  With  Missing  Values  retain  Columns  retain  Columns  append  append  Row  concat  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  x  Tab  Counts  x  Tab  Row  Percents  x  Tab  Column  Percents  x  Tab  Table  Percents  x  Tab  Percents  x  Tab  Counts  count  By  count  By  join  On  missing  Value  Counts  iterator  next  has  Next  rolling  Iterator  next  has  Next  stepping  Iterator  next  has  Next  stream  stepping  Stream  rolling  Stream  transpose  transpose  validate  Table  Has  Single  Column  Type  transpose  do  With  Rows  detect  step  With  Rows  do  With  Rows  do  With  Row  Pairs  roll  With  Rows  Row  Pair  get  First  get  Second  do  With  Pair  get  Result,String  String  Column  String  Collection  Column  String  Column  Collection  Column  Stream  Column  String  Column  String  Collection  Column  String  Stream  Column  String  Sort  Order  String  Column  Column  Column  int  Column  int  Column  String  Column  Column  String  int  String  String  Column  int  double  Categorical  Column  double  double  int  int  int  int  String  String  String  Sort  Int  Comparator  Comparator  Row  int  Table  int  int  int  int  int  int  int  int  int  Selection  Selection  Selection  Selection  Categorical  Column  Categorical  Column  Numeric  Column    String  String  String    String  Categorical  Column  Column  String  Column  Column  String  Table  Table  String    List  String    String  String    String  String  String    String  String  String  String    Column    Column  Column    Column  Column  Column    Column  Column  Column  Column    String  String  String  String  String  String  String  String  String  String  Categorical  Column  String  String  int  int  int  int  boolean  boolean  int  Table  Column  Type  Int  Function  String  int  Consumer  Row  Predicate  Row  Consumer  Row  int  Pairs  Consumer  Row  Pair  Consumer  Row  int  Row  Row  Row  Row,File  Reader,logger  unlimited  sample  size  next  Row,get  Column  Types  has  Next  next  clean  Name  parse  Rows  parse  Rows  add  Rows  add  Values  To  Columns  select  Column  Names  get  Type  String,Reader  Read  Options  int  Abstract  Parser  String  Read  Options  boolean  Reader  Column  Type  Abstract  Parser  Read  Options  boolean  Reader  Column  Type  Abstract  Parser  int  Read  Options  Column  Type  Abstract  Parser  Table  int  int  Table  int  String  Abstract  Column  Parser  int  int  Read  Options  Table  List  String  Column  Type  Table,1,0
24,get  Parser  Map,Read  Options  Table,Map  String,,columns  custom  Parser  type  put  name,File  Reader,logger  unlimited  sample  size  next  Row,get  Column  Types  has  Next  next  clean  Name  parse  Rows  parse  Rows  add  Rows  add  Values  To  Columns  select  Column  Names  get  Type  String,Reader  Read  Options  int  Abstract  Parser  String  Read  Options  boolean  Reader  Column  Type  Abstract  Parser  Read  Options  boolean  Reader  Column  Type  Abstract  Parser  int  Read  Options  Column  Type  Abstract  Parser  Table  int  int  Table  int  String  Abstract  Column  Parser  int  int  Read  Options  Table  List  String  Column  Type  Table,Read  Options,default  ignore  zero  decimal  default  types  extended  types  source  table  Name  column  Types  To  Detect  sample  date  Format  date  Time  Format  time  Format  locale  missing  Value  Indicator  minimize  Column  Sizes  max  Chars  Per  Column  ignore  Zero  Decimal  date  Formatter  date  Time  Formatter  time  Formatter  header  Builder  source  table  Name  column  Types  To  Detect  sample  date  Format  date  Formatter  time  Format  time  Formatter  date  Time  Format  date  Time  Formatter  locale  missing  Value  Indicator  minimize  Column  Sizes  header  max  Chars  Per  Column  ignore  Zero  Decimal,Read  Options  source  table  Name  column  Types  To  Detect  sample  minimize  Column  Sizes  missing  Value  Indicator  locale  header  ignore  Zero  Decimal  date  Time  Formatter  time  Formatter  date  Formatter  get  Column  Names  Builder  Builder  Builder  Builder  Builder  Builder  table  Name  header  date  Format  date  Format  time  Format  time  Format  date  Time  Format  date  Time  Format  missing  Value  Indicator  max  Chars  Per  Column  ignore  Zero  Decimal  sample  locale  column  Types  To  Detect  minimize  Column  Sizes  build,Read  Options  Builder  Column  Type  Abstract  Parser  File  Reader  Source  File  url  Input  Stream  Reader  String  boolean  String  Date  Time  Formatter  String  Date  Time  Formatter  String  Date  Time  Formatter  String  int  boolean  boolean  Locale  List  Column  Type,0,0
25,get  Parser  Map,Read  Options  Table,Map  String,,columns  custom  Parser  type  put  name,Read  Options,default  ignore  zero  decimal  default  types  extended  types  source  table  Name  column  Types  To  Detect  sample  date  Format  date  Time  Format  time  Format  locale  missing  Value  Indicator  minimize  Column  Sizes  max  Chars  Per  Column  ignore  Zero  Decimal  date  Formatter  date  Time  Formatter  time  Formatter  header  Builder  source  table  Name  column  Types  To  Detect  sample  date  Format  date  Formatter  time  Format  time  Formatter  date  Time  Format  date  Time  Formatter  locale  missing  Value  Indicator  minimize  Column  Sizes  header  max  Chars  Per  Column  ignore  Zero  Decimal,Read  Options  source  table  Name  column  Types  To  Detect  sample  minimize  Column  Sizes  missing  Value  Indicator  locale  header  ignore  Zero  Decimal  date  Time  Formatter  time  Formatter  date  Formatter  get  Column  Names  Builder  Builder  Builder  Builder  Builder  Builder  table  Name  header  date  Format  date  Format  time  Format  time  Format  date  Time  Format  date  Time  Format  missing  Value  Indicator  max  Chars  Per  Column  ignore  Zero  Decimal  sample  locale  column  Types  To  Detect  minimize  Column  Sizes  build,Read  Options  Builder  Column  Type  Abstract  Parser  File  Reader  Source  File  url  Input  Stream  Reader  String  boolean  String  Date  Time  Formatter  String  Date  Time  Formatter  String  Date  Time  Formatter  String  int  boolean  boolean  Locale  List  Column  Type,File  Reader,logger  unlimited  sample  size  next  Row,get  Column  Types  has  Next  next  clean  Name  parse  Rows  parse  Rows  add  Rows  add  Values  To  Columns  select  Column  Names  get  Type  String,Reader  Read  Options  int  Abstract  Parser  String  Read  Options  boolean  Reader  Column  Type  Abstract  Parser  Read  Options  boolean  Reader  Column  Type  Abstract  Parser  int  Read  Options  Column  Type  Abstract  Parser  Table  int  int  Table  int  String  Abstract  Column  Parser  int  int  Read  Options  Table  List  String  Column  Type  Table,1,0
26,get  Type  String,Table,String,,append  append  line  Separator  column  column  column  column  Index  column  Index  column  Index  column  Width  column  Width  column  Width  row  Count  pad  End  get  append  append  pad  End  get  Unformatted  append  append  pad  End  get  Unformatted  append  append  append  line  Separator  append  append  line  Separator  to  String,File  Reader,logger  unlimited  sample  size  next  Row,get  Column  Types  has  Next  next  clean  Name  parse  Rows  parse  Rows  add  Rows  add  Values  To  Columns  get  Parser  Map  select  Column  Names,Reader  Read  Options  int  Abstract  Parser  String  Read  Options  boolean  Reader  Column  Type  Abstract  Parser  Read  Options  boolean  Reader  Column  Type  Abstract  Parser  int  Read  Options  Column  Type  Abstract  Parser  Table  int  int  Table  int  String  Abstract  Column  Parser  int  int  Read  Options  Table  List  String  Column  Type  Table,Table,default  Reader  Registry  default  Writer  Registry  column  List  name  row  curr  Row  curr  Row  Row  Pair  first  second,Table  Table  Table  Table  auto  Register  Readers  And  Writers  create  create  create  create  create  create  create  create  first  get  Sort  read  write  add  Columns  validate  Column  check  Column  Size  insert  Column  replace  Column  replace  Column  replace  Column  set  Name  column  column  Count  row  Count  columns  column  Array  categorical  Columns  column  Index  column  Index  name  column  Names  copy  empty  Copy  empty  Copy  sample  Split  stratified  Sample  Split  sample  X  sample  N  clear  first  last  sort  On  sort  On  sort  Ascending  On  sort  Descending  On  sort  On  sort  On  sort  On  rows  add  Row  row  rows  drop  Rows  in  Range  in  Range  drop  Range  drop  Range  where  where  drop  Where  drop  Where  pivot  pivot  split  On  split  On  structure  drop  Duplicate  Rows  drop  Rows  With  Missing  Values  select  select  remove  Columns  remove  Columns  With  Missing  Values  retain  Columns  retain  Columns  append  append  Row  concat  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  x  Tab  Counts  x  Tab  Row  Percents  x  Tab  Column  Percents  x  Tab  Table  Percents  x  Tab  Percents  x  Tab  Counts  count  By  count  By  join  On  missing  Value  Counts  iterator  next  has  Next  rolling  Iterator  next  has  Next  stepping  Iterator  next  has  Next  stream  stepping  Stream  rolling  Stream  transpose  transpose  validate  Table  Has  Single  Column  Type  transpose  do  With  Rows  detect  step  With  Rows  do  With  Rows  do  With  Row  Pairs  roll  With  Rows  Row  Pair  get  First  get  Second  do  With  Pair  get  Result,String  String  Column  String  Collection  Column  String  Column  Collection  Column  Stream  Column  String  Column  String  Collection  Column  String  Stream  Column  String  Sort  Order  String  Column  Column  Column  int  Column  int  Column  String  Column  Column  String  int  String  String  Column  int  double  Categorical  Column  double  double  int  int  int  int  String  String  String  Sort  Int  Comparator  Comparator  Row  int  Table  int  int  int  int  int  int  int  int  int  Selection  Selection  Selection  Selection  Categorical  Column  Categorical  Column  Numeric  Column    String  String  String    String  Categorical  Column  Column  String  Column  Column  String  Table  Table  String    List  String    String  String    String  String  String    String  String  String  String    Column    Column  Column    Column  Column  Column    Column  Column  Column  Column    String  String  String  String  String  String  String  String  String  String  Categorical  Column  String  String  int  int  int  int  boolean  boolean  int  Table  Column  Type  Int  Function  String  int  Consumer  Row  Predicate  Row  Consumer  Row  int  Pairs  Consumer  Row  Pair  Consumer  Row  int  Row  Row  Row  Row,0,0
27,get  Type  String,Table,String,,append  append  line  Separator  column  column  column  column  Index  column  Index  column  Index  column  Width  column  Width  column  Width  row  Count  pad  End  get  append  append  pad  End  get  Unformatted  append  append  pad  End  get  Unformatted  append  append  append  line  Separator  append  append  line  Separator  to  String,Table,default  Reader  Registry  default  Writer  Registry  column  List  name  row  curr  Row  curr  Row  Row  Pair  first  second,Table  Table  Table  Table  auto  Register  Readers  And  Writers  create  create  create  create  create  create  create  create  first  get  Sort  read  write  add  Columns  validate  Column  check  Column  Size  insert  Column  replace  Column  replace  Column  replace  Column  set  Name  column  column  Count  row  Count  columns  column  Array  categorical  Columns  column  Index  column  Index  name  column  Names  copy  empty  Copy  empty  Copy  sample  Split  stratified  Sample  Split  sample  X  sample  N  clear  first  last  sort  On  sort  On  sort  Ascending  On  sort  Descending  On  sort  On  sort  On  sort  On  rows  add  Row  row  rows  drop  Rows  in  Range  in  Range  drop  Range  drop  Range  where  where  drop  Where  drop  Where  pivot  pivot  split  On  split  On  structure  drop  Duplicate  Rows  drop  Rows  With  Missing  Values  select  select  remove  Columns  remove  Columns  With  Missing  Values  retain  Columns  retain  Columns  append  append  Row  concat  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  x  Tab  Counts  x  Tab  Row  Percents  x  Tab  Column  Percents  x  Tab  Table  Percents  x  Tab  Percents  x  Tab  Counts  count  By  count  By  join  On  missing  Value  Counts  iterator  next  has  Next  rolling  Iterator  next  has  Next  stepping  Iterator  next  has  Next  stream  stepping  Stream  rolling  Stream  transpose  transpose  validate  Table  Has  Single  Column  Type  transpose  do  With  Rows  detect  step  With  Rows  do  With  Rows  do  With  Row  Pairs  roll  With  Rows  Row  Pair  get  First  get  Second  do  With  Pair  get  Result,String  String  Column  String  Collection  Column  String  Column  Collection  Column  Stream  Column  String  Column  String  Collection  Column  String  Stream  Column  String  Sort  Order  String  Column  Column  Column  int  Column  int  Column  String  Column  Column  String  int  String  String  Column  int  double  Categorical  Column  double  double  int  int  int  int  String  String  String  Sort  Int  Comparator  Comparator  Row  int  Table  int  int  int  int  int  int  int  int  int  Selection  Selection  Selection  Selection  Categorical  Column  Categorical  Column  Numeric  Column    String  String  String    String  Categorical  Column  Column  String  Column  Column  String  Table  Table  String    List  String    String  String    String  String  String    String  String  String  String    Column    Column  Column    Column  Column  Column    Column  Column  Column  Column    String  String  String  String  String  String  String  String  String  String  Categorical  Column  String  String  int  int  int  int  boolean  boolean  int  Table  Column  Type  Int  Function  String  int  Consumer  Row  Predicate  Row  Consumer  Row  int  Pairs  Consumer  Row  Pair  Consumer  Row  int  Row  Row  Row  Row,File  Reader,logger  unlimited  sample  size  next  Row,get  Column  Types  has  Next  next  clean  Name  parse  Rows  parse  Rows  add  Rows  add  Values  To  Columns  get  Parser  Map  select  Column  Names,Reader  Read  Options  int  Abstract  Parser  String  Read  Options  boolean  Reader  Column  Type  Abstract  Parser  Read  Options  boolean  Reader  Column  Type  Abstract  Parser  int  Read  Options  Column  Type  Abstract  Parser  Table  int  int  Table  int  String  Abstract  Column  Parser  int  int  Read  Options  Table  List  String  Column  Type  Table,1,0
28,csv,String,Table,,csv  builder,Data  Frame  Reader,registry,Data  Frame  Reader  url  url  url  read  Url  get  Mime  Type  get  Charset  get  Extension  string  file  file  using  Options  using  Options  db  db  csv  csv  csv  csv  csv  csv  csv  csv,Reader  Registry  String  url  url  Charset  String  url  Charset  Data  Reader  String  String  url  String  String  String  File  t  Read  Options  Builder  Result  Set  Result  Set  String  String  String  String  File  Input  Stream  url  Input  Stream  String  Reader  Csv  Read  Options  Builder  Csv  Read  Options,Csv  Read  Options,column  Types  separator  quote  Char  escape  Char  line  Ending  max  Number  Of  Columns  comment  Prefix  line  Separator  Detection  Enabled  sample  Size  Builder  separator  quote  Char  escape  Char  line  Ending  column  Types  max  Number  Of  Columns  comment  Prefix  line  Separator  Detection  Enabled  sample  Size,Csv  Read  Options  builder  builder  builder  builder  builder  From  File  builder  From  String  builder  From  Url  builder  builder  column  Types  separator  quote  Char  escape  Char  line  Ending  line  Separator  Detection  Enabled  max  Number  Of  Columns  comment  Prefix  max  Chars  Per  Column  sample  Size  csv  Format  Builder  Builder  Builder  Builder  Builder  column  Types  separator  quote  Char  escape  Char  line  Ending  max  Number  Of  Columns  comment  Prefix  sample  Size  build  header  table  Name  sample  date  Format  time  Format  date  Time  Format  date  Format  time  Format  date  Time  Format  max  Chars  Per  Column  locale  missing  Value  Indicator  minimize  Column  Sizes  ignore  Zero  Decimal,Csv  Read  Options  Builder  Source  File  String  url  String  String  String  Input  Stream  Reader  Csv  Reader  Source  url  File  Reader  Input  Stream  Column  Type  Character  Character  Character  String  Integer  Character  int  boolean  String  boolean  String  String  String  Date  Time  Formatter  Date  Time  Formatter  Date  Time  Formatter  int  Locale  String  boolean,0,0
29,csv,String,Table,,csv  builder,Csv  Read  Options,column  Types  separator  quote  Char  escape  Char  line  Ending  max  Number  Of  Columns  comment  Prefix  line  Separator  Detection  Enabled  sample  Size  Builder  separator  quote  Char  escape  Char  line  Ending  column  Types  max  Number  Of  Columns  comment  Prefix  line  Separator  Detection  Enabled  sample  Size,Csv  Read  Options  builder  builder  builder  builder  builder  From  File  builder  From  String  builder  From  Url  builder  builder  column  Types  separator  quote  Char  escape  Char  line  Ending  line  Separator  Detection  Enabled  max  Number  Of  Columns  comment  Prefix  max  Chars  Per  Column  sample  Size  csv  Format  Builder  Builder  Builder  Builder  Builder  column  Types  separator  quote  Char  escape  Char  line  Ending  max  Number  Of  Columns  comment  Prefix  sample  Size  build  header  table  Name  sample  date  Format  time  Format  date  Time  Format  date  Format  time  Format  date  Time  Format  max  Chars  Per  Column  locale  missing  Value  Indicator  minimize  Column  Sizes  ignore  Zero  Decimal,Csv  Read  Options  Builder  Source  File  String  url  String  String  String  Input  Stream  Reader  Csv  Reader  Source  url  File  Reader  Input  Stream  Column  Type  Character  Character  Character  String  Integer  Character  int  boolean  String  boolean  String  String  String  Date  Time  Formatter  Date  Time  Formatter  Date  Time  Formatter  int  Locale  String  boolean,Data  Frame  Reader,registry,Data  Frame  Reader  url  url  url  read  Url  get  Mime  Type  get  Charset  get  Extension  string  file  file  using  Options  using  Options  db  db  csv  csv  csv  csv  csv  csv  csv  csv,Reader  Registry  String  url  url  Charset  String  url  Charset  Data  Reader  String  String  url  String  String  String  File  t  Read  Options  Builder  Result  Set  Result  Set  String  String  String  String  File  Input  Stream  url  Input  Stream  String  Reader  Csv  Read  Options  Builder  Csv  Read  Options,1,0
30,get  Parser  List,List  Column  Type  Read  Options,List  Abstract  Column  Parser,,add  custom  Parser,Column  Type  Detector,string  column  row  count  cutoff  string  column  cutoff  type  Array,Column  Type  Detector  detect  Column  Types  next  Row  Without  Sampling  next  Row  detect  Type  select  Type,List  Column  Type  Iterator  String  Read  Options  int  int  List  String  Read  Options  List  Column  Type  List  Column  Type  Read  Options,Read  Options,default  ignore  zero  decimal  default  types  extended  types  source  table  Name  column  Types  To  Detect  sample  date  Format  date  Time  Format  time  Format  locale  missing  Value  Indicator  minimize  Column  Sizes  max  Chars  Per  Column  ignore  Zero  Decimal  date  Formatter  date  Time  Formatter  time  Formatter  header  Builder  source  table  Name  column  Types  To  Detect  sample  date  Format  date  Formatter  time  Format  time  Formatter  date  Time  Format  date  Time  Formatter  locale  missing  Value  Indicator  minimize  Column  Sizes  header  max  Chars  Per  Column  ignore  Zero  Decimal,Read  Options  source  table  Name  column  Types  To  Detect  sample  minimize  Column  Sizes  missing  Value  Indicator  locale  header  ignore  Zero  Decimal  date  Time  Formatter  time  Formatter  date  Formatter  get  Column  Names  Builder  Builder  Builder  Builder  Builder  Builder  table  Name  header  date  Format  date  Format  time  Format  time  Format  date  Time  Format  date  Time  Format  missing  Value  Indicator  max  Chars  Per  Column  ignore  Zero  Decimal  sample  locale  column  Types  To  Detect  minimize  Column  Sizes  build,Read  Options  Builder  Column  Type  Abstract  Parser  File  Reader  Source  File  url  Input  Stream  Reader  String  boolean  String  Date  Time  Formatter  String  Date  Time  Formatter  String  Date  Time  Formatter  String  int  boolean  boolean  Locale  List  Column  Type,0,0
31,get  Parser  List,List  Column  Type  Read  Options,List  Abstract  Column  Parser,,add  custom  Parser,Read  Options,default  ignore  zero  decimal  default  types  extended  types  source  table  Name  column  Types  To  Detect  sample  date  Format  date  Time  Format  time  Format  locale  missing  Value  Indicator  minimize  Column  Sizes  max  Chars  Per  Column  ignore  Zero  Decimal  date  Formatter  date  Time  Formatter  time  Formatter  header  Builder  source  table  Name  column  Types  To  Detect  sample  date  Format  date  Formatter  time  Format  time  Formatter  date  Time  Format  date  Time  Formatter  locale  missing  Value  Indicator  minimize  Column  Sizes  header  max  Chars  Per  Column  ignore  Zero  Decimal,Read  Options  source  table  Name  column  Types  To  Detect  sample  minimize  Column  Sizes  missing  Value  Indicator  locale  header  ignore  Zero  Decimal  date  Time  Formatter  time  Formatter  date  Formatter  get  Column  Names  Builder  Builder  Builder  Builder  Builder  Builder  table  Name  header  date  Format  date  Format  time  Format  time  Format  date  Time  Format  date  Time  Format  missing  Value  Indicator  max  Chars  Per  Column  ignore  Zero  Decimal  sample  locale  column  Types  To  Detect  minimize  Column  Sizes  build,Read  Options  Builder  Column  Type  Abstract  Parser  File  Reader  Source  File  url  Input  Stream  Reader  String  boolean  String  Date  Time  Formatter  String  Date  Time  Formatter  String  Date  Time  Formatter  String  int  boolean  boolean  Locale  List  Column  Type,Column  Type  Detector,string  column  row  count  cutoff  string  column  cutoff  type  Array,Column  Type  Detector  detect  Column  Types  next  Row  Without  Sampling  next  Row  detect  Type  select  Type,List  Column  Type  Iterator  String  Read  Options  int  int  List  String  Read  Options  List  Column  Type  List  Column  Type  Read  Options,1,0
32,add  Row,Table,void,,column  Count  append  Obj  column  get  Object,Table,default  Reader  Registry  default  Writer  Registry  column  List  name  row  curr  Row  curr  Row  Row  Pair  first  second,Table  Table  Table  Table  auto  Register  Readers  And  Writers  create  create  create  create  create  create  create  create  first  get  Sort  read  write  add  Columns  validate  Column  check  Column  Size  insert  Column  replace  Column  replace  Column  replace  Column  set  Name  column  column  Count  row  Count  columns  column  Array  categorical  Columns  column  Index  column  Index  name  column  Names  copy  empty  Copy  empty  Copy  sample  Split  stratified  Sample  Split  sample  X  sample  N  clear  first  last  sort  On  sort  On  sort  Ascending  On  sort  Descending  On  sort  On  sort  On  sort  On  rows  row  rows  drop  Rows  in  Range  in  Range  drop  Range  drop  Range  where  where  drop  Where  drop  Where  pivot  pivot  split  On  split  On  structure  drop  Duplicate  Rows  drop  Rows  With  Missing  Values  select  select  remove  Columns  remove  Columns  With  Missing  Values  retain  Columns  retain  Columns  append  append  Row  concat  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  x  Tab  Counts  x  Tab  Row  Percents  x  Tab  Column  Percents  x  Tab  Table  Percents  x  Tab  Percents  x  Tab  Counts  count  By  count  By  join  On  missing  Value  Counts  iterator  next  has  Next  rolling  Iterator  next  has  Next  stepping  Iterator  next  has  Next  stream  stepping  Stream  rolling  Stream  transpose  transpose  validate  Table  Has  Single  Column  Type  transpose  do  With  Rows  detect  step  With  Rows  do  With  Rows  do  With  Row  Pairs  roll  With  Rows  Row  Pair  get  First  get  Second  do  With  Pair  get  Result,String  String  Column  String  Collection  Column  String  Column  Collection  Column  Stream  Column  String  Column  String  Collection  Column  String  Stream  Column  String  Sort  Order  String  Column  Column  Column  int  Column  int  Column  String  Column  Column  String  int  String  String  Column  int  double  Categorical  Column  double  double  int  int  int  int  String  String  String  Sort  Int  Comparator  Comparator  Row  int  Table  int  int  int  int  int  int  int  int  int  Selection  Selection  Selection  Selection  Categorical  Column  Categorical  Column  Numeric  Column    String  String  String    String  Categorical  Column  Column  String  Column  Column  String  Table  Table  String    List  String    String  String    String  String  String    String  String  String  String    Column    Column  Column    Column  Column  Column    Column  Column  Column  Column    String  String  String  String  String  String  String  String  String  String  Categorical  Column  String  String  int  int  int  int  boolean  boolean  int  Table  Column  Type  Int  Function  String  int  Consumer  Row  Predicate  Row  Consumer  Row  int  Pairs  Consumer  Row  Pair  Consumer  Row  int  Row  Row  Row  Row,Row,Column  Map  column  Map  column  Type  table  Slice  column  Names  date  Column  Map  double  Column  Map  int  Column  Map  long  Column  Map  short  Column  Map  float  Column  Map  string  Column  Map  boolean  Column  Map  date  Time  Column  Map  instant  Column  Map  time  Column  Map  column  Map  numeric  Column  Map  row  Number,Column  Map  Column  Map  get  put  throw  Wrong  Type  Error  throw  Column  Not  Present  Error  column  Type  Name  Row  Row  Row  Row  at  column  Count  column  Names  get  Boolean  get  Boolean  get  Date  get  Date  get  Date  Time  get  Date  Time  get  Instant  get  Instant  get  Double  get  Double  get  Float  get  Float  get  Int  get  Int  get  Long  get  Long  get  Object  get  Object  get  Packed  Date  get  Packed  Date  get  Packed  Date  Time  get  Packed  Date  Time  get  Packed  Time  get  Packed  Time  get  Short  get  Row  Number  get  String  get  Short  get  Text  get  Text  get  Time  get  Time  get  String  is  Missing  has  Next  next  set  Missing  set  Missing  set  Boolean  set  Boolean  set  Date  set  Date  set  Date  Time  set  Date  Time  set  Instant  set  Instant  set  Double  set  Double  set  Float  set  Float  set  Int  set  Int  set  Long  set  Long  set  Short  set  Short  set  String  set  String  set  Text  set  Text  set  Time  get  Index  get  Number  get  Column  Type  to  String  set  Time,Table  Column  Type  String  String  t  String  String  Table  Table  Slice  Table  int  Table  Slice  int  int  int  String  String  int  int  String  int  String  int  String  int  String  int  String  int  String  String  int  String  int  String  int  String  int  int  int  String  String  int  String  int  String  String  int  String  int  boolean  String  boolean  int  Local  Date  String  Local  Date  int  Local  Date  Time  String  Local  Date  Time  int  Instant  String  Instant  int  double  String  double  int  float  String  float  int  int  String  int  int  long  String  long  int  short  String  short  int  String  String  String  int  String  String  String  int  Local  Time  int  String  String  String  Local  Time,0,0
