id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,contain-class-context,target-class-name,attributes-class,methods-class,target-class-context,tag,move-tag
26,create  Product  Labels,Layer,void,,set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At,Recommender  Network,serial  Version  U  I  D  input  Layer  Idx  type  Layer  Idx  brand  Layer  Idx  price  Layer  Idx  promo  Layer  Idx  output  Layer  Idx,Recommender  Network  create  Demo  Network  create  Type  Connections  create  Brand  Connections  create  Price  Connections  create  Promo  Connections  create  Type  Labels  create  Brand  Labels  create  Price  Labels  create  Promo  Labels,Layer  Layer  Layer  Layer  Layer,Layer,serial  Version  U  I  D  parent  Network  neurons  label,Layer  Layer  Layer  set  Parent  Network  get  Parent  Network  get  Neurons  add  Neuron  add  Neuron  set  Neuron  remove  Neuron  At  remove  All  Neurons  get  Neuron  At  index  Of  get  Neurons  Count  calculate  reset  initialize  Weights  get  Label  set  Label  is  Empty,int  int  Neuron  Properties  Neural  Network  Neuron  int  Neuron  int  Neuron  int  int  Neuron  double  String,0,0
27,create  Product  Labels,Layer,void,,set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At,Layer,serial  Version  U  I  D  parent  Network  neurons  label,Layer  Layer  Layer  set  Parent  Network  get  Parent  Network  get  Neurons  add  Neuron  add  Neuron  set  Neuron  remove  Neuron  At  remove  All  Neurons  get  Neuron  At  index  Of  get  Neurons  Count  calculate  reset  initialize  Weights  get  Label  set  Label  is  Empty,int  int  Neuron  Properties  Neural  Network  Neuron  int  Neuron  int  Neuron  int  int  Neuron  double  String,Recommender  Network,serial  Version  U  I  D  input  Layer  Idx  type  Layer  Idx  brand  Layer  Idx  price  Layer  Idx  promo  Layer  Idx  output  Layer  Idx,Recommender  Network  create  Demo  Network  create  Type  Connections  create  Brand  Connections  create  Price  Connections  create  Promo  Connections  create  Type  Labels  create  Brand  Labels  create  Price  Labels  create  Promo  Labels,Layer  Layer  Layer  Layer  Layer,1,0
28,create  Type  Labels,Layer,void,,set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At,Recommender  Network,serial  Version  U  I  D  input  Layer  Idx  type  Layer  Idx  brand  Layer  Idx  price  Layer  Idx  promo  Layer  Idx  output  Layer  Idx,Recommender  Network  create  Demo  Network  create  Type  Connections  create  Brand  Connections  create  Price  Connections  create  Promo  Connections  create  Product  Labels  create  Brand  Labels  create  Price  Labels  create  Promo  Labels,Layer  Layer  Layer  Layer  Layer,Layer,serial  Version  U  I  D  parent  Network  neurons  label,Layer  Layer  Layer  set  Parent  Network  get  Parent  Network  get  Neurons  add  Neuron  add  Neuron  set  Neuron  remove  Neuron  At  remove  All  Neurons  get  Neuron  At  index  Of  get  Neurons  Count  calculate  reset  initialize  Weights  get  Label  set  Label  is  Empty,int  int  Neuron  Properties  Neural  Network  Neuron  int  Neuron  int  Neuron  int  int  Neuron  double  String,0,0
29,create  Type  Labels,Layer,void,,set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At,Layer,serial  Version  U  I  D  parent  Network  neurons  label,Layer  Layer  Layer  set  Parent  Network  get  Parent  Network  get  Neurons  add  Neuron  add  Neuron  set  Neuron  remove  Neuron  At  remove  All  Neurons  get  Neuron  At  index  Of  get  Neurons  Count  calculate  reset  initialize  Weights  get  Label  set  Label  is  Empty,int  int  Neuron  Properties  Neural  Network  Neuron  int  Neuron  int  Neuron  int  int  Neuron  double  String,Recommender  Network,serial  Version  U  I  D  input  Layer  Idx  type  Layer  Idx  brand  Layer  Idx  price  Layer  Idx  promo  Layer  Idx  output  Layer  Idx,Recommender  Network  create  Demo  Network  create  Type  Connections  create  Brand  Connections  create  Price  Connections  create  Promo  Connections  create  Product  Labels  create  Brand  Labels  create  Price  Labels  create  Promo  Labels,Layer  Layer  Layer  Layer  Layer,1,0
30,create  Brand  Labels,Layer,void,,set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At,Recommender  Network,serial  Version  U  I  D  input  Layer  Idx  type  Layer  Idx  brand  Layer  Idx  price  Layer  Idx  promo  Layer  Idx  output  Layer  Idx,Recommender  Network  create  Demo  Network  create  Type  Connections  create  Brand  Connections  create  Price  Connections  create  Promo  Connections  create  Product  Labels  create  Type  Labels  create  Price  Labels  create  Promo  Labels,Layer  Layer  Layer  Layer  Layer,Layer,serial  Version  U  I  D  parent  Network  neurons  label,Layer  Layer  Layer  set  Parent  Network  get  Parent  Network  get  Neurons  add  Neuron  add  Neuron  set  Neuron  remove  Neuron  At  remove  All  Neurons  get  Neuron  At  index  Of  get  Neurons  Count  calculate  reset  initialize  Weights  get  Label  set  Label  is  Empty,int  int  Neuron  Properties  Neural  Network  Neuron  int  Neuron  int  Neuron  int  int  Neuron  double  String,0,0
31,create  Brand  Labels,Layer,void,,set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At,Layer,serial  Version  U  I  D  parent  Network  neurons  label,Layer  Layer  Layer  set  Parent  Network  get  Parent  Network  get  Neurons  add  Neuron  add  Neuron  set  Neuron  remove  Neuron  At  remove  All  Neurons  get  Neuron  At  index  Of  get  Neurons  Count  calculate  reset  initialize  Weights  get  Label  set  Label  is  Empty,int  int  Neuron  Properties  Neural  Network  Neuron  int  Neuron  int  Neuron  int  int  Neuron  double  String,Recommender  Network,serial  Version  U  I  D  input  Layer  Idx  type  Layer  Idx  brand  Layer  Idx  price  Layer  Idx  promo  Layer  Idx  output  Layer  Idx,Recommender  Network  create  Demo  Network  create  Type  Connections  create  Brand  Connections  create  Price  Connections  create  Promo  Connections  create  Product  Labels  create  Type  Labels  create  Price  Labels  create  Promo  Labels,Layer  Layer  Layer  Layer  Layer,1,0
32,create  Price  Labels,Layer,void,,set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At,Recommender  Network,serial  Version  U  I  D  input  Layer  Idx  type  Layer  Idx  brand  Layer  Idx  price  Layer  Idx  promo  Layer  Idx  output  Layer  Idx,Recommender  Network  create  Demo  Network  create  Type  Connections  create  Brand  Connections  create  Price  Connections  create  Promo  Connections  create  Product  Labels  create  Type  Labels  create  Brand  Labels  create  Promo  Labels,Layer  Layer  Layer  Layer  Layer,Layer,serial  Version  U  I  D  parent  Network  neurons  label,Layer  Layer  Layer  set  Parent  Network  get  Parent  Network  get  Neurons  add  Neuron  add  Neuron  set  Neuron  remove  Neuron  At  remove  All  Neurons  get  Neuron  At  index  Of  get  Neurons  Count  calculate  reset  initialize  Weights  get  Label  set  Label  is  Empty,int  int  Neuron  Properties  Neural  Network  Neuron  int  Neuron  int  Neuron  int  int  Neuron  double  String,0,0
33,create  Price  Labels,Layer,void,,set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At,Layer,serial  Version  U  I  D  parent  Network  neurons  label,Layer  Layer  Layer  set  Parent  Network  get  Parent  Network  get  Neurons  add  Neuron  add  Neuron  set  Neuron  remove  Neuron  At  remove  All  Neurons  get  Neuron  At  index  Of  get  Neurons  Count  calculate  reset  initialize  Weights  get  Label  set  Label  is  Empty,int  int  Neuron  Properties  Neural  Network  Neuron  int  Neuron  int  Neuron  int  int  Neuron  double  String,Recommender  Network,serial  Version  U  I  D  input  Layer  Idx  type  Layer  Idx  brand  Layer  Idx  price  Layer  Idx  promo  Layer  Idx  output  Layer  Idx,Recommender  Network  create  Demo  Network  create  Type  Connections  create  Brand  Connections  create  Price  Connections  create  Promo  Connections  create  Product  Labels  create  Type  Labels  create  Brand  Labels  create  Promo  Labels,Layer  Layer  Layer  Layer  Layer,1,0
34,create  Promo  Labels,Layer,void,,set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At,Recommender  Network,serial  Version  U  I  D  input  Layer  Idx  type  Layer  Idx  brand  Layer  Idx  price  Layer  Idx  promo  Layer  Idx  output  Layer  Idx,Recommender  Network  create  Demo  Network  create  Type  Connections  create  Brand  Connections  create  Price  Connections  create  Promo  Connections  create  Product  Labels  create  Type  Labels  create  Brand  Labels  create  Price  Labels,Layer  Layer  Layer  Layer  Layer,Layer,serial  Version  U  I  D  parent  Network  neurons  label,Layer  Layer  Layer  set  Parent  Network  get  Parent  Network  get  Neurons  add  Neuron  add  Neuron  set  Neuron  remove  Neuron  At  remove  All  Neurons  get  Neuron  At  index  Of  get  Neurons  Count  calculate  reset  initialize  Weights  get  Label  set  Label  is  Empty,int  int  Neuron  Properties  Neural  Network  Neuron  int  Neuron  int  Neuron  int  int  Neuron  double  String,0,0
35,create  Promo  Labels,Layer,void,,set  Label  get  Neuron  At  set  Label  get  Neuron  At  set  Label  get  Neuron  At,Layer,serial  Version  U  I  D  parent  Network  neurons  label,Layer  Layer  Layer  set  Parent  Network  get  Parent  Network  get  Neurons  add  Neuron  add  Neuron  set  Neuron  remove  Neuron  At  remove  All  Neurons  get  Neuron  At  index  Of  get  Neurons  Count  calculate  reset  initialize  Weights  get  Label  set  Label  is  Empty,int  int  Neuron  Properties  Neural  Network  Neuron  int  Neuron  int  Neuron  int  int  Neuron  double  String,Recommender  Network,serial  Version  U  I  D  input  Layer  Idx  type  Layer  Idx  brand  Layer  Idx  price  Layer  Idx  promo  Layer  Idx  output  Layer  Idx,Recommender  Network  create  Demo  Network  create  Type  Connections  create  Brand  Connections  create  Price  Connections  create  Promo  Connections  create  Product  Labels  create  Type  Labels  create  Brand  Labels  create  Price  Labels,Layer  Layer  Layer  Layer  Layer,1,0
36,test  Neural  Network,Neural  Network  Data  Set,void,,get  Rows  set  Input  get  Input  calculate  get  Output  print  to  String  get  Input  println  to  String,Forest  Fires  Sample,,main  run  handle  Learning  Event,String  Neural  Network  Data  Set  Learning  Event,Data  Set,serial  Version  U  I  D  rows  input  Size  output  Size  column  Names  is  Supervised  label  file  Path,Data  Set  Data  Set  add  Row  add  Row  remove  Row  At  iterator  get  Rows  get  Row  At  clear  is  Empty  is  Supervised  size  get  Label  set  Label  get  Column  Names  set  Column  Names  get  Column  Name  set  Column  Name  set  File  Path  get  File  Path  to  String  to  C  S  V  save  save  save  As  Txt  load  create  From  File  create  Training  And  Test  Subsets  sample  sample  get  Output  Size  get  Input  Size  shuffle,int  int  int  double  double  double  int  int  String  String  int  int  String  String  String  String  String  String  String  int  int  String  boolean  int  int  int  Sampling,0,0
37,test  Neural  Network,Neural  Network  Data  Set,void,,get  Rows  set  Input  get  Input  calculate  get  Output  print  to  String  get  Input  println  to  String,Data  Set,serial  Version  U  I  D  rows  input  Size  output  Size  column  Names  is  Supervised  label  file  Path,Data  Set  Data  Set  add  Row  add  Row  remove  Row  At  iterator  get  Rows  get  Row  At  clear  is  Empty  is  Supervised  size  get  Label  set  Label  get  Column  Names  set  Column  Names  get  Column  Name  set  Column  Name  set  File  Path  get  File  Path  to  String  to  C  S  V  save  save  save  As  Txt  load  create  From  File  create  Training  And  Test  Subsets  sample  sample  get  Output  Size  get  Input  Size  shuffle,int  int  int  double  double  double  int  int  String  String  int  int  String  String  String  String  String  String  String  int  int  String  boolean  int  int  int  Sampling,Forest  Fires  Sample,,main  run  handle  Learning  Event,String  Neural  Network  Data  Set  Learning  Event,1,0
38,test  Neural  Network,Neural  Network  Data  Set,void,,get  Rows  set  Input  get  Input  calculate  get  Output  print  to  String  get  Input  println  to  String,Balance  Scale  Sample,,main  run  handle  Learning  Event,String  Neural  Network  Data  Set  Learning  Event,Data  Set,serial  Version  U  I  D  rows  input  Size  output  Size  column  Names  is  Supervised  label  file  Path,Data  Set  Data  Set  add  Row  add  Row  remove  Row  At  iterator  get  Rows  get  Row  At  clear  is  Empty  is  Supervised  size  get  Label  set  Label  get  Column  Names  set  Column  Names  get  Column  Name  set  Column  Name  set  File  Path  get  File  Path  to  String  to  C  S  V  save  save  save  As  Txt  load  create  From  File  create  Training  And  Test  Subsets  sample  sample  get  Output  Size  get  Input  Size  shuffle,int  int  int  double  double  double  int  int  String  String  int  int  String  String  String  String  String  String  String  int  int  String  boolean  int  int  int  Sampling,0,0
39,test  Neural  Network,Neural  Network  Data  Set,void,,get  Rows  set  Input  get  Input  calculate  get  Output  print  to  String  get  Input  println  to  String,Data  Set,serial  Version  U  I  D  rows  input  Size  output  Size  column  Names  is  Supervised  label  file  Path,Data  Set  Data  Set  add  Row  add  Row  remove  Row  At  iterator  get  Rows  get  Row  At  clear  is  Empty  is  Supervised  size  get  Label  set  Label  get  Column  Names  set  Column  Names  get  Column  Name  set  Column  Name  set  File  Path  get  File  Path  to  String  to  C  S  V  save  save  save  As  Txt  load  create  From  File  create  Training  And  Test  Subsets  sample  sample  get  Output  Size  get  Input  Size  shuffle,int  int  int  double  double  double  int  int  String  String  int  int  String  String  String  String  String  String  String  int  int  String  boolean  int  int  int  Sampling,Balance  Scale  Sample,,main  run  handle  Learning  Event,String  Neural  Network  Data  Set  Learning  Event,1,0
40,test  Neural  Network,Neural  Network  Data  Set,void,,get  Rows  set  Input  get  Input  calculate  get  Output  print  to  String  get  Input  println  to  String,Car  Evaluation  Sample,,main  run  handle  Learning  Event,String  Neural  Network  Data  Set  Learning  Event,Data  Set,serial  Version  U  I  D  rows  input  Size  output  Size  column  Names  is  Supervised  label  file  Path,Data  Set  Data  Set  add  Row  add  Row  remove  Row  At  iterator  get  Rows  get  Row  At  clear  is  Empty  is  Supervised  size  get  Label  set  Label  get  Column  Names  set  Column  Names  get  Column  Name  set  Column  Name  set  File  Path  get  File  Path  to  String  to  C  S  V  save  save  save  As  Txt  load  create  From  File  create  Training  And  Test  Subsets  sample  sample  get  Output  Size  get  Input  Size  shuffle,int  int  int  double  double  double  int  int  String  String  int  int  String  String  String  String  String  String  String  int  int  String  boolean  int  int  int  Sampling,0,0
41,test  Neural  Network,Neural  Network  Data  Set,void,,get  Rows  set  Input  get  Input  calculate  get  Output  print  to  String  get  Input  println  to  String,Data  Set,serial  Version  U  I  D  rows  input  Size  output  Size  column  Names  is  Supervised  label  file  Path,Data  Set  Data  Set  add  Row  add  Row  remove  Row  At  iterator  get  Rows  get  Row  At  clear  is  Empty  is  Supervised  size  get  Label  set  Label  get  Column  Names  set  Column  Names  get  Column  Name  set  Column  Name  set  File  Path  get  File  Path  to  String  to  C  S  V  save  save  save  As  Txt  load  create  From  File  create  Training  And  Test  Subsets  sample  sample  get  Output  Size  get  Input  Size  shuffle,int  int  int  double  double  double  int  int  String  String  int  int  String  String  String  String  String  String  String  int  int  String  boolean  int  int  int  Sampling,Car  Evaluation  Sample,,main  run  handle  Learning  Event,String  Neural  Network  Data  Set  Learning  Event,1,0
42,test  Neural  Network,Neural  Network  Data  Set,void,,get  Rows  set  Input  get  Input  calculate  get  Output  print  to  String  get  Input  println  to  String,Wine  Classification  Sample,,main  run  handle  Learning  Event,String  Neural  Network  Data  Set  Learning  Event,Data  Set,serial  Version  U  I  D  rows  input  Size  output  Size  column  Names  is  Supervised  label  file  Path,Data  Set  Data  Set  add  Row  add  Row  remove  Row  At  iterator  get  Rows  get  Row  At  clear  is  Empty  is  Supervised  size  get  Label  set  Label  get  Column  Names  set  Column  Names  get  Column  Name  set  Column  Name  set  File  Path  get  File  Path  to  String  to  C  S  V  save  save  save  As  Txt  load  create  From  File  create  Training  And  Test  Subsets  sample  sample  get  Output  Size  get  Input  Size  shuffle,int  int  int  double  double  double  int  int  String  String  int  int  String  String  String  String  String  String  String  int  int  String  boolean  int  int  int  Sampling,0,0
43,test  Neural  Network,Neural  Network  Data  Set,void,,get  Rows  set  Input  get  Input  calculate  get  Output  print  to  String  get  Input  println  to  String,Data  Set,serial  Version  U  I  D  rows  input  Size  output  Size  column  Names  is  Supervised  label  file  Path,Data  Set  Data  Set  add  Row  add  Row  remove  Row  At  iterator  get  Rows  get  Row  At  clear  is  Empty  is  Supervised  size  get  Label  set  Label  get  Column  Names  set  Column  Names  get  Column  Name  set  Column  Name  set  File  Path  get  File  Path  to  String  to  C  S  V  save  save  save  As  Txt  load  create  From  File  create  Training  And  Test  Subsets  sample  sample  get  Output  Size  get  Input  Size  shuffle,int  int  int  double  double  double  int  int  String  String  int  int  String  String  String  String  String  String  String  int  int  String  boolean  int  int  int  Sampling,Wine  Classification  Sample,,main  run  handle  Learning  Event,String  Neural  Network  Data  Set  Learning  Event,1,0
44,test  Neural  Network,Neural  Network  Data  Set,void,,get  Rows  set  Input  get  Input  calculate  get  Output  print  to  String  get  Input  println  to  String,Glass  Identification  Sample,,main  run  handle  Learning  Event,String  Neural  Network  Data  Set  Learning  Event,Data  Set,serial  Version  U  I  D  rows  input  Size  output  Size  column  Names  is  Supervised  label  file  Path,Data  Set  Data  Set  add  Row  add  Row  remove  Row  At  iterator  get  Rows  get  Row  At  clear  is  Empty  is  Supervised  size  get  Label  set  Label  get  Column  Names  set  Column  Names  get  Column  Name  set  Column  Name  set  File  Path  get  File  Path  to  String  to  C  S  V  save  save  save  As  Txt  load  create  From  File  create  Training  And  Test  Subsets  sample  sample  get  Output  Size  get  Input  Size  shuffle,int  int  int  double  double  double  int  int  String  String  int  int  String  String  String  String  String  String  String  int  int  String  boolean  int  int  int  Sampling,0,0
45,test  Neural  Network,Neural  Network  Data  Set,void,,get  Rows  set  Input  get  Input  calculate  get  Output  print  to  String  get  Input  println  to  String,Data  Set,serial  Version  U  I  D  rows  input  Size  output  Size  column  Names  is  Supervised  label  file  Path,Data  Set  Data  Set  add  Row  add  Row  remove  Row  At  iterator  get  Rows  get  Row  At  clear  is  Empty  is  Supervised  size  get  Label  set  Label  get  Column  Names  set  Column  Names  get  Column  Name  set  Column  Name  set  File  Path  get  File  Path  to  String  to  C  S  V  save  save  save  As  Txt  load  create  From  File  create  Training  And  Test  Subsets  sample  sample  get  Output  Size  get  Input  Size  shuffle,int  int  int  double  double  double  int  int  String  String  int  int  String  String  String  String  String  String  String  int  int  String  boolean  int  int  int  Sampling,Glass  Identification  Sample,,main  run  handle  Learning  Event,String  Neural  Network  Data  Set  Learning  Event,1,0
46,test  Neural  Network,Neural  Network  Data  Set,void,,get  Rows  set  Input  get  Input  calculate  get  Output  print  to  String  get  Input  println  to  String,Concrete  Strenght  Test  Sample,,main  run  handle  Learning  Event,String  Neural  Network  Data  Set  Learning  Event,Data  Set,serial  Version  U  I  D  rows  input  Size  output  Size  column  Names  is  Supervised  label  file  Path,Data  Set  Data  Set  add  Row  add  Row  remove  Row  At  iterator  get  Rows  get  Row  At  clear  is  Empty  is  Supervised  size  get  Label  set  Label  get  Column  Names  set  Column  Names  get  Column  Name  set  Column  Name  set  File  Path  get  File  Path  to  String  to  C  S  V  save  save  save  As  Txt  load  create  From  File  create  Training  And  Test  Subsets  sample  sample  get  Output  Size  get  Input  Size  shuffle,int  int  int  double  double  double  int  int  String  String  int  int  String  String  String  String  String  String  String  int  int  String  boolean  int  int  int  Sampling,0,0
47,test  Neural  Network,Neural  Network  Data  Set,void,,get  Rows  set  Input  get  Input  calculate  get  Output  print  to  String  get  Input  println  to  String,Data  Set,serial  Version  U  I  D  rows  input  Size  output  Size  column  Names  is  Supervised  label  file  Path,Data  Set  Data  Set  add  Row  add  Row  remove  Row  At  iterator  get  Rows  get  Row  At  clear  is  Empty  is  Supervised  size  get  Label  set  Label  get  Column  Names  set  Column  Names  get  Column  Name  set  Column  Name  set  File  Path  get  File  Path  to  String  to  C  S  V  save  save  save  As  Txt  load  create  From  File  create  Training  And  Test  Subsets  sample  sample  get  Output  Size  get  Input  Size  shuffle,int  int  int  double  double  double  int  int  String  String  int  int  String  String  String  String  String  String  String  int  int  String  boolean  int  int  int  Sampling,Concrete  Strenght  Test  Sample,,main  run  handle  Learning  Event,String  Neural  Network  Data  Set  Learning  Event,1,0
48,test  Neural  Network,Neural  Network  Data  Set,void,,get  Rows  set  Input  get  Input  calculate  get  Output  print  to  String  get  Input  println  to  String,Lenses  Classification  Sample,,main  run  handle  Learning  Event,String  Neural  Network  Data  Set  Learning  Event,Data  Set,serial  Version  U  I  D  rows  input  Size  output  Size  column  Names  is  Supervised  label  file  Path,Data  Set  Data  Set  add  Row  add  Row  remove  Row  At  iterator  get  Rows  get  Row  At  clear  is  Empty  is  Supervised  size  get  Label  set  Label  get  Column  Names  set  Column  Names  get  Column  Name  set  Column  Name  set  File  Path  get  File  Path  to  String  to  C  S  V  save  save  save  As  Txt  load  create  From  File  create  Training  And  Test  Subsets  sample  sample  get  Output  Size  get  Input  Size  shuffle,int  int  int  double  double  double  int  int  String  String  int  int  String  String  String  String  String  String  String  int  int  String  boolean  int  int  int  Sampling,0,0
49,test  Neural  Network,Neural  Network  Data  Set,void,,get  Rows  set  Input  get  Input  calculate  get  Output  print  to  String  get  Input  println  to  String,Data  Set,serial  Version  U  I  D  rows  input  Size  output  Size  column  Names  is  Supervised  label  file  Path,Data  Set  Data  Set  add  Row  add  Row  remove  Row  At  iterator  get  Rows  get  Row  At  clear  is  Empty  is  Supervised  size  get  Label  set  Label  get  Column  Names  set  Column  Names  get  Column  Name  set  Column  Name  set  File  Path  get  File  Path  to  String  to  C  S  V  save  save  save  As  Txt  load  create  From  File  create  Training  And  Test  Subsets  sample  sample  get  Output  Size  get  Input  Size  shuffle,int  int  int  double  double  double  int  int  String  String  int  int  String  String  String  String  String  String  String  int  int  String  boolean  int  int  int  Sampling,Lenses  Classification  Sample,,main  run  handle  Learning  Event,String  Neural  Network  Data  Set  Learning  Event,1,0
50,test  Neural  Network,Neural  Network  Data  Set,void,,get  Rows  set  Input  get  Input  calculate  get  Output  print  to  String  get  Input  println  to  String,Predicting  Poker  Hands  Sample,,main  run  handle  Learning  Event,String  Neural  Network  Data  Set  Learning  Event,Data  Set,serial  Version  U  I  D  rows  input  Size  output  Size  column  Names  is  Supervised  label  file  Path,Data  Set  Data  Set  add  Row  add  Row  remove  Row  At  iterator  get  Rows  get  Row  At  clear  is  Empty  is  Supervised  size  get  Label  set  Label  get  Column  Names  set  Column  Names  get  Column  Name  set  Column  Name  set  File  Path  get  File  Path  to  String  to  C  S  V  save  save  save  As  Txt  load  create  From  File  create  Training  And  Test  Subsets  sample  sample  get  Output  Size  get  Input  Size  shuffle,int  int  int  double  double  double  int  int  String  String  int  int  String  String  String  String  String  String  String  int  int  String  boolean  int  int  int  Sampling,0,0
51,test  Neural  Network,Neural  Network  Data  Set,void,,get  Rows  set  Input  get  Input  calculate  get  Output  print  to  String  get  Input  println  to  String,Data  Set,serial  Version  U  I  D  rows  input  Size  output  Size  column  Names  is  Supervised  label  file  Path,Data  Set  Data  Set  add  Row  add  Row  remove  Row  At  iterator  get  Rows  get  Row  At  clear  is  Empty  is  Supervised  size  get  Label  set  Label  get  Column  Names  set  Column  Names  get  Column  Name  set  Column  Name  set  File  Path  get  File  Path  to  String  to  C  S  V  save  save  save  As  Txt  load  create  From  File  create  Training  And  Test  Subsets  sample  sample  get  Output  Size  get  Input  Size  shuffle,int  int  int  double  double  double  int  int  String  String  int  int  String  String  String  String  String  String  String  int  int  String  boolean  int  int  int  Sampling,Predicting  Poker  Hands  Sample,,main  run  handle  Learning  Event,String  Neural  Network  Data  Set  Learning  Event,1,0
52,test  Neural  Network,Neural  Network  Data  Set,void,,get  Rows  set  Input  get  Input  calculate  get  Output  print  to  String  get  Input  println  to  String,Animals  Classification  Sample,,main  run  handle  Learning  Event,String  Neural  Network  Data  Set  Learning  Event,Data  Set,serial  Version  U  I  D  rows  input  Size  output  Size  column  Names  is  Supervised  label  file  Path,Data  Set  Data  Set  add  Row  add  Row  remove  Row  At  iterator  get  Rows  get  Row  At  clear  is  Empty  is  Supervised  size  get  Label  set  Label  get  Column  Names  set  Column  Names  get  Column  Name  set  Column  Name  set  File  Path  get  File  Path  to  String  to  C  S  V  save  save  save  As  Txt  load  create  From  File  create  Training  And  Test  Subsets  sample  sample  get  Output  Size  get  Input  Size  shuffle,int  int  int  double  double  double  int  int  String  String  int  int  String  String  String  String  String  String  String  int  int  String  boolean  int  int  int  Sampling,0,0
53,test  Neural  Network,Neural  Network  Data  Set,void,,get  Rows  set  Input  get  Input  calculate  get  Output  print  to  String  get  Input  println  to  String,Data  Set,serial  Version  U  I  D  rows  input  Size  output  Size  column  Names  is  Supervised  label  file  Path,Data  Set  Data  Set  add  Row  add  Row  remove  Row  At  iterator  get  Rows  get  Row  At  clear  is  Empty  is  Supervised  size  get  Label  set  Label  get  Column  Names  set  Column  Names  get  Column  Name  set  Column  Name  set  File  Path  get  File  Path  to  String  to  C  S  V  save  save  save  As  Txt  load  create  From  File  create  Training  And  Test  Subsets  sample  sample  get  Output  Size  get  Input  Size  shuffle,int  int  int  double  double  double  int  int  String  String  int  int  String  String  String  String  String  String  String  int  int  String  boolean  int  int  int  Sampling,Animals  Classification  Sample,,main  run  handle  Learning  Event,String  Neural  Network  Data  Set  Learning  Event,1,0
54,test  Neural  Network,Neural  Network  Data  Set,void,,get  Rows  set  Input  get  Input  calculate  get  Output  print  to  String  get  Input  println  to  String,Predicting  The  Religion  Sample,,main  run  handle  Learning  Event,String  Neural  Network  Data  Set  Learning  Event,Data  Set,serial  Version  U  I  D  rows  input  Size  output  Size  column  Names  is  Supervised  label  file  Path,Data  Set  Data  Set  add  Row  add  Row  remove  Row  At  iterator  get  Rows  get  Row  At  clear  is  Empty  is  Supervised  size  get  Label  set  Label  get  Column  Names  set  Column  Names  get  Column  Name  set  Column  Name  set  File  Path  get  File  Path  to  String  to  C  S  V  save  save  save  As  Txt  load  create  From  File  create  Training  And  Test  Subsets  sample  sample  get  Output  Size  get  Input  Size  shuffle,int  int  int  double  double  double  int  int  String  String  int  int  String  String  String  String  String  String  String  int  int  String  boolean  int  int  int  Sampling,0,0
55,test  Neural  Network,Neural  Network  Data  Set,void,,get  Rows  set  Input  get  Input  calculate  get  Output  print  to  String  get  Input  println  to  String,Data  Set,serial  Version  U  I  D  rows  input  Size  output  Size  column  Names  is  Supervised  label  file  Path,Data  Set  Data  Set  add  Row  add  Row  remove  Row  At  iterator  get  Rows  get  Row  At  clear  is  Empty  is  Supervised  size  get  Label  set  Label  get  Column  Names  set  Column  Names  get  Column  Name  set  Column  Name  set  File  Path  get  File  Path  to  String  to  C  S  V  save  save  save  As  Txt  load  create  From  File  create  Training  And  Test  Subsets  sample  sample  get  Output  Size  get  Input  Size  shuffle,int  int  int  double  double  double  int  int  String  String  int  int  String  String  String  String  String  String  String  int  int  String  boolean  int  int  int  Sampling,Predicting  The  Religion  Sample,,main  run  handle  Learning  Event,String  Neural  Network  Data  Set  Learning  Event,1,0
