id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,contain-class-context,target-class-name,attributes-class,methods-class,target-class-context,tag,move-tag
48,add  Files  To  Duplication  Element,Document  Element  Match,Element,,iterator  has  Next  next  create  Element  set  Attribute  value  Of  get  Begin  Line  set  Attribute  get  Filename  set  Attribute  value  Of  get  End  Line  get  Begin  Column  get  End  Column  set  Attribute  value  Of  set  Attribute  value  Of  append  Child,X  M  L  Renderer,encoding,X  M  L  Renderer  X  M  L  Renderer  set  Encoding  get  Encoding  create  Document  dump  Doc  To  Writer  render  render  add  Code  Snippet  create  Duplication  Element,String  String  Document  Writer  Iterator  Match  Iterator  Match  Writer  Document  Element  Match  Document  Element  Match  Document  Match,Match,token  Count  mark  Set  label  matches  comparator  lines  comparator  label  comparator  length  comparator,compare  compare  compare  compare  Match  Match  get  Mark  Count  get  Line  Count  get  Token  Count  get  Source  Code  Slice  iterator  compare  To  get  First  Mark  get  Second  Mark  to  String  get  Mark  Set  get  End  Index  set  Mark  Set  set  Label  get  Label  add  Token  Entry  get  Mark  set  Label  For,Match  Match  Match  Match  Match  Match  Match  Match  int  Mark  Mark  int  Token  Entry  Token  Entry  Match  Set  Mark  String  Token  Entry  int  gui,0,0
49,add  Files  To  Duplication  Element,Document  Element  Match,Element,,iterator  has  Next  next  create  Element  set  Attribute  value  Of  get  Begin  Line  set  Attribute  get  Filename  set  Attribute  value  Of  get  End  Line  get  Begin  Column  get  End  Column  set  Attribute  value  Of  set  Attribute  value  Of  append  Child,Match,token  Count  mark  Set  label  matches  comparator  lines  comparator  label  comparator  length  comparator,compare  compare  compare  compare  Match  Match  get  Mark  Count  get  Line  Count  get  Token  Count  get  Source  Code  Slice  iterator  compare  To  get  First  Mark  get  Second  Mark  to  String  get  Mark  Set  get  End  Index  set  Mark  Set  set  Label  get  Label  add  Token  Entry  get  Mark  set  Label  For,Match  Match  Match  Match  Match  Match  Match  Match  int  Mark  Mark  int  Token  Entry  Token  Entry  Match  Set  Mark  String  Token  Entry  int  gui,X  M  L  Renderer,encoding,X  M  L  Renderer  X  M  L  Renderer  set  Encoding  get  Encoding  create  Document  dump  Doc  To  Writer  render  render  add  Code  Snippet  create  Duplication  Element,String  String  Document  Writer  Iterator  Match  Iterator  Match  Writer  Document  Element  Match  Document  Element  Match  Document  Match,1,0
50,add  Code  Snippet,Document  Element  Match,Element,,get  Source  Code  Slice  create  Element  append  Child  create  C  D  A  T  A  Section  append  Child,X  M  L  Renderer,encoding,X  M  L  Renderer  X  M  L  Renderer  set  Encoding  get  Encoding  create  Document  dump  Doc  To  Writer  render  render  add  Files  To  Duplication  Element  create  Duplication  Element,String  String  Document  Writer  Iterator  Match  Iterator  Match  Writer  Document  Element  Match  Document  Element  Match  Document  Match,Match,token  Count  mark  Set  label  matches  comparator  lines  comparator  label  comparator  length  comparator,compare  compare  compare  compare  Match  Match  get  Mark  Count  get  Line  Count  get  Token  Count  get  Source  Code  Slice  iterator  compare  To  get  First  Mark  get  Second  Mark  to  String  get  Mark  Set  get  End  Index  set  Mark  Set  set  Label  get  Label  add  Token  Entry  get  Mark  set  Label  For,Match  Match  Match  Match  Match  Match  Match  Match  int  Mark  Mark  int  Token  Entry  Token  Entry  Match  Set  Mark  String  Token  Entry  int  gui,0,0
51,add  Code  Snippet,Document  Element  Match,Element,,get  Source  Code  Slice  create  Element  append  Child  create  C  D  A  T  A  Section  append  Child,Match,token  Count  mark  Set  label  matches  comparator  lines  comparator  label  comparator  length  comparator,compare  compare  compare  compare  Match  Match  get  Mark  Count  get  Line  Count  get  Token  Count  get  Source  Code  Slice  iterator  compare  To  get  First  Mark  get  Second  Mark  to  String  get  Mark  Set  get  End  Index  set  Mark  Set  set  Label  get  Label  add  Token  Entry  get  Mark  set  Label  For,Match  Match  Match  Match  Match  Match  Match  Match  int  Mark  Mark  int  Token  Entry  Token  Entry  Match  Set  Mark  String  Token  Entry  int  gui,X  M  L  Renderer,encoding,X  M  L  Renderer  X  M  L  Renderer  set  Encoding  get  Encoding  create  Document  dump  Doc  To  Writer  render  render  add  Files  To  Duplication  Element  create  Duplication  Element,String  String  Document  Writer  Iterator  Match  Iterator  Match  Writer  Document  Element  Match  Document  Element  Match  Document  Match,1,0
52,create  Duplication  Element,Document  Match,Element,,create  Element  set  Attribute  value  Of  get  Line  Count  set  Attribute  value  Of  get  Token  Count,X  M  L  Renderer,encoding,X  M  L  Renderer  X  M  L  Renderer  set  Encoding  get  Encoding  create  Document  dump  Doc  To  Writer  render  render  add  Files  To  Duplication  Element  add  Code  Snippet,String  String  Document  Writer  Iterator  Match  Iterator  Match  Writer  Document  Element  Match  Document  Element  Match  Document  Match,Match,token  Count  mark  Set  label  matches  comparator  lines  comparator  label  comparator  length  comparator,compare  compare  compare  compare  Match  Match  get  Mark  Count  get  Line  Count  get  Token  Count  get  Source  Code  Slice  iterator  compare  To  get  First  Mark  get  Second  Mark  to  String  get  Mark  Set  get  End  Index  set  Mark  Set  set  Label  get  Label  add  Token  Entry  get  Mark  set  Label  For,Match  Match  Match  Match  Match  Match  Match  Match  int  Mark  Mark  int  Token  Entry  Token  Entry  Match  Set  Mark  String  Token  Entry  int  gui,0,0
53,create  Duplication  Element,Document  Match,Element,,create  Element  set  Attribute  value  Of  get  Line  Count  set  Attribute  value  Of  get  Token  Count,Match,token  Count  mark  Set  label  matches  comparator  lines  comparator  label  comparator  length  comparator,compare  compare  compare  compare  Match  Match  get  Mark  Count  get  Line  Count  get  Token  Count  get  Source  Code  Slice  iterator  compare  To  get  First  Mark  get  Second  Mark  to  String  get  Mark  Set  get  End  Index  set  Mark  Set  set  Label  get  Label  add  Token  Entry  get  Mark  set  Label  For,Match  Match  Match  Match  Match  Match  Match  Match  int  Mark  Mark  int  Token  Entry  Token  Entry  Match  Set  Mark  String  Token  Entry  int  gui,X  M  L  Renderer,encoding,X  M  L  Renderer  X  M  L  Renderer  set  Encoding  get  Encoding  create  Document  dump  Doc  To  Writer  render  render  add  Files  To  Duplication  Element  add  Code  Snippet,String  String  Document  Writer  Iterator  Match  Iterator  Match  Writer  Document  Element  Match  Document  Element  Match  Document  Match,1,0
54,process  Token,Tokens  String  Antlr  Tokenizer,void,,get  Image  get  Begin  Line  get  Begin  Column  get  End  Column  add,Antlr  Tokenizer,,get  Lexer  For  Source  tokenize  get  Token  Filter  get  Char  Stream  From  Source  Code,Source  Code  Source  Code  Tokens  Antlr  Token  Manager  Source  Code,Antlr  Token,token  previous  Comment,Antlr  Token  get  Next  get  Previous  Comment  get  Image  get  Begin  Line  get  End  Line  get  Begin  Column  get  End  Column  get  Kind  get  Type  is  Hidden  is  Default,Token  Antlr  Token  Tokens  String  Antlr  Tokenizer,0,0
55,process  Token,Tokens  String  Antlr  Tokenizer,void,,get  Image  get  Begin  Line  get  Begin  Column  get  End  Column  add,Antlr  Token,token  previous  Comment,Antlr  Token  get  Next  get  Previous  Comment  get  Image  get  Begin  Line  get  End  Line  get  Begin  Column  get  End  Column  get  Kind  get  Type  is  Hidden  is  Default,Token  Antlr  Token  Tokens  String  Antlr  Tokenizer,Antlr  Tokenizer,,get  Lexer  For  Source  tokenize  get  Token  Filter  get  Char  Stream  From  Source  Code,Source  Code  Source  Code  Tokens  Antlr  Token  Manager  Source  Code,1,1
56,process  Token,Tokens  String  Antlr  Tokenizer,void,,get  Image  get  Begin  Line  get  Begin  Column  get  End  Column  add,Antlr  Tokenizer,,get  Lexer  For  Source  tokenize  get  Token  Filter  get  Char  Stream  From  Source  Code,Source  Code  Source  Code  Tokens  Antlr  Token  Manager  Source  Code,Tokens,tokens,add  iterator  get  size  get  End  Token  get  Line  Count  get  Tokens,Token  Entry  int  Token  Entry  Match  Token  Entry  Match,0,0
57,process  Token,Tokens  String  Antlr  Tokenizer,void,,get  Image  get  Begin  Line  get  Begin  Column  get  End  Column  add,Tokens,tokens,add  iterator  get  size  get  End  Token  get  Line  Count  get  Tokens,Token  Entry  int  Token  Entry  Match  Token  Entry  Match,Antlr  Tokenizer,,get  Lexer  For  Source  tokenize  get  Token  Filter  get  Char  Stream  From  Source  Code,Source  Code  Source  Code  Tokens  Antlr  Token  Manager  Source  Code,1,0
58,match  Ended,Token  Entry  Match  Collector,boolean,,get  Identifier  get  Identifier,Match  Collector,match  List  match  Tree  ma,Match  Collector  collect  report  Match  add  New  Match  get  Matches  has  Previous  Dupe  count  Duplicate  Tokens,Match  Algorithm  List  Token  Entry  Token  Entry  Token  Entry  int  Token  Entry  Token  Entry  int  Match  Token  Entry  Token  Entry  Token  Entry  Token  Entry,Token  Entry,eof  token  Src  I  D  begin  Line  begin  Column  end  Column  index  identifier  hash  Code  tokens  token  count  State  token  Count  tokens  entries,initial  Value  initial  Value  Token  Entry  Token  Entry  Token  Entry  get  E  O  F  clear  Images  State  restore  get  Token  Src  I  D  get  Begin  Line  get  Begin  Column  get  End  Column  get  Identifier  get  Index  hash  Code  set  Hash  Code  equals  compare  To  to  String  set  Image,String  String  int  String  String  int  int  int  Token  Entry  Match  Collector  List  Token  Entry  int  Object  Token  Entry  String,0,0
59,match  Ended,Token  Entry  Match  Collector,boolean,,get  Identifier  get  Identifier,Token  Entry,eof  token  Src  I  D  begin  Line  begin  Column  end  Column  index  identifier  hash  Code  tokens  token  count  State  token  Count  tokens  entries,initial  Value  initial  Value  Token  Entry  Token  Entry  Token  Entry  get  E  O  F  clear  Images  State  restore  get  Token  Src  I  D  get  Begin  Line  get  Begin  Column  get  End  Column  get  Identifier  get  Index  hash  Code  set  Hash  Code  equals  compare  To  to  String  set  Image,String  String  int  String  String  int  int  int  Token  Entry  Match  Collector  List  Token  Entry  int  Object  Token  Entry  String,Match  Collector,match  List  match  Tree  ma,Match  Collector  collect  report  Match  add  New  Match  get  Matches  has  Previous  Dupe  count  Duplicate  Tokens,Match  Algorithm  List  Token  Entry  Token  Entry  Token  Entry  int  Token  Entry  Token  Entry  int  Match  Token  Entry  Token  Entry  Token  Entry  Token  Entry,1,1
60,ignore,String  Usage  Node  Visitor,void,,println  get  Name,Usage  Node  Visitor,Options  ignore  Class  Anonymous  ignore  Constructor  Static  Initializer  ignore  Constructor  Single  Private  No  Arg  ignore  Constructor  All  Private  ignore  Method  Java  Lang  Object  Override  ignore  Method  All  Override  ignore  Method  Main  ignore  Field  Inlinable  options,is  Ignore  Class  Anonymous  set  Ignore  Class  Anonymous  is  Ignore  Constructor  Static  Initializer  set  Ignore  Constructor  Static  Initializer  is  Ignore  Constructor  Single  Private  No  Arg  set  Ignore  Constructor  Single  Private  No  Arg  is  Ignore  Constructor  All  Private  set  Ignore  Constructor  All  Private  is  Ignore  Method  Java  Lang  Object  Override  set  Ignore  Method  Java  Lang  Object  Override  is  Ignore  Method  All  Override  set  Ignore  Method  All  Override  is  Ignore  Method  Main  set  Ignore  Method  Main  is  Ignore  Field  Inlinable  set  Ignore  Field  Inlinable  visit  visit  visit  visit  is  Main  Method  visit,boolean  boolean  boolean  boolean  boolean  boolean  boolean  boolean  Usage  Graph  Object  Class  Node  Object  Field  Node  Object  Constructor  Node  Object  Method  Node  Method  Node  Object  String  Member  Node,Class  Node,name  type  Reference  field  Nodes  constructor  Nodes  method  Nodes,Class  Node  accept  get  Name  get  Type  define  Field  define  Constructor  define  Method  get  Field  Nodes  get  Constructor  Nodes  get  Method  Nodes  compare  To  equals  hash  Code,String  Node  Visitor  Object  String  String  String  String  String  String  Class  Node  Object  String  Usage  Node  Visitor,0,0
61,ignore,String  Usage  Node  Visitor,void,,println  get  Name,Class  Node,name  type  Reference  field  Nodes  constructor  Nodes  method  Nodes,Class  Node  accept  get  Name  get  Type  define  Field  define  Constructor  define  Method  get  Field  Nodes  get  Constructor  Nodes  get  Method  Nodes  compare  To  equals  hash  Code,String  Node  Visitor  Object  String  String  String  String  String  String  Class  Node  Object  String  Usage  Node  Visitor,Usage  Node  Visitor,Options  ignore  Class  Anonymous  ignore  Constructor  Static  Initializer  ignore  Constructor  Single  Private  No  Arg  ignore  Constructor  All  Private  ignore  Method  Java  Lang  Object  Override  ignore  Method  All  Override  ignore  Method  Main  ignore  Field  Inlinable  options,is  Ignore  Class  Anonymous  set  Ignore  Class  Anonymous  is  Ignore  Constructor  Static  Initializer  set  Ignore  Constructor  Static  Initializer  is  Ignore  Constructor  Single  Private  No  Arg  set  Ignore  Constructor  Single  Private  No  Arg  is  Ignore  Constructor  All  Private  set  Ignore  Constructor  All  Private  is  Ignore  Method  Java  Lang  Object  Override  set  Ignore  Method  Java  Lang  Object  Override  is  Ignore  Method  All  Override  set  Ignore  Method  All  Override  is  Ignore  Method  Main  set  Ignore  Method  Main  is  Ignore  Field  Inlinable  set  Ignore  Field  Inlinable  visit  visit  visit  visit  is  Main  Method  visit,boolean  boolean  boolean  boolean  boolean  boolean  boolean  boolean  Usage  Graph  Object  Class  Node  Object  Field  Node  Object  Constructor  Node  Object  Method  Node  Method  Node  Object  String  Member  Node,1,1
62,equals  Node  In  Level,Abstract  Report  Node  Report  Tree,boolean,,get  Child  Count  equals  Node  get  Child  At,Report  Tree,root  Node  level  Tree  Iterator  iter  Node  has  Next  Flag,remove  has  Next  next  get  Next  iterator  size  get  Root  Node  add  Rule  Violation  is  String  In  Level,Rule  Violation  String,Abstract  Report  Node,child  Nodes  parent  Node  number  Of  Violations,equals  Node  get  First  Child  get  Next  Sibling  get  Child  Index  add  First  add  add  Number  Of  Violation  get  Number  Of  Violations  children  Accept  accept  get  Child  At  get  Child  Count  get  Parent  is  Leaf,Abstract  Report  Node  Abstract  Report  Node  Abstract  Report  Node  Abstract  Report  Node  int  Report  Visitor  Report  Visitor  int  Abstract  Report  Node  Report  Tree,0,0
63,equals  Node  In  Level,Abstract  Report  Node  Report  Tree,boolean,,get  Child  Count  equals  Node  get  Child  At,Abstract  Report  Node,child  Nodes  parent  Node  number  Of  Violations,equals  Node  get  First  Child  get  Next  Sibling  get  Child  Index  add  First  add  add  Number  Of  Violation  get  Number  Of  Violations  children  Accept  accept  get  Child  At  get  Child  Count  get  Parent  is  Leaf,Abstract  Report  Node  Abstract  Report  Node  Abstract  Report  Node  Abstract  Report  Node  int  Report  Visitor  Report  Visitor  int  Abstract  Report  Node  Report  Tree,Report  Tree,root  Node  level  Tree  Iterator  iter  Node  has  Next  Flag,remove  has  Next  next  get  Next  iterator  size  get  Root  Node  add  Rule  Violation  is  String  In  Level,Rule  Violation  String,1,1
64,add  Node,Default  Mutable  Tree  Node  D  A  A  Path  Finder,void,,set  User  Object  add,D  A  A  Path  Finder,max  paths  max  loops  root  Node  shim  current  Path  stack  max  Paths  max  Loops,D  A  A  Path  Finder  D  A  A  Path  Finder  D  A  A  Path  Finder  run  phase  phase  phase  has  More  Children  add  Last  Child  add  Current  Child  add  Node  To  Tree  remove  From  Tree  add  New  Path  Element  add  New  Pseudo  Path  Element  add  Ref  Pseudo  Path  Element  equals  Pseudo  Path  Element  With  Do  Branch  Node  In  Level  get  Do  Branch  Node  In  Level  is  Node  In  Level  get  Last  Child  Node  count  Loops  inc  Child,Data  Flow  Node  Executable  Data  Flow  Node  Executable  int  Data  Flow  Node  Executable  int  int  boolean  Default  Mutable  Tree  Node  Default  Mutable  Tree  Node  Data  Flow  Node  Default  Mutable  Tree  Node  Path  Element  Default  Mutable  Tree  Node  Default  Mutable  Tree  Node  Default  Mutable  Tree  Node  Default  Mutable  Tree  Node,Path  Element,current  Child  node  pseudo  Ref,Path  Element  Path  Element  is  Pseudo  Path  Element,Data  Flow  Node  Data  Flow  Node  Data  Flow  Node  Default  Mutable  Tree  Node  D  A  A  Path  Finder,0,0
65,add  Node,Default  Mutable  Tree  Node  D  A  A  Path  Finder,void,,set  User  Object  add,Path  Element,current  Child  node  pseudo  Ref,Path  Element  Path  Element  is  Pseudo  Path  Element,Data  Flow  Node  Data  Flow  Node  Data  Flow  Node  Default  Mutable  Tree  Node  D  A  A  Path  Finder,D  A  A  Path  Finder,max  paths  max  loops  root  Node  shim  current  Path  stack  max  Paths  max  Loops,D  A  A  Path  Finder  D  A  A  Path  Finder  D  A  A  Path  Finder  run  phase  phase  phase  has  More  Children  add  Last  Child  add  Current  Child  add  Node  To  Tree  remove  From  Tree  add  New  Path  Element  add  New  Pseudo  Path  Element  add  Ref  Pseudo  Path  Element  equals  Pseudo  Path  Element  With  Do  Branch  Node  In  Level  get  Do  Branch  Node  In  Level  is  Node  In  Level  get  Last  Child  Node  count  Loops  inc  Child,Data  Flow  Node  Executable  Data  Flow  Node  Executable  int  Data  Flow  Node  Executable  int  int  boolean  Default  Mutable  Tree  Node  Default  Mutable  Tree  Node  Data  Flow  Node  Default  Mutable  Tree  Node  Path  Element  Default  Mutable  Tree  Node  Default  Mutable  Tree  Node  Default  Mutable  Tree  Node  Default  Mutable  Tree  Node,1,1
66,render  Reports,List  Renderer  Abstract  P  M  D  Processor,void,,start  Operation  render  File  Report,Abstract  P  M  D  Processor,log  configuration,Abstract  P  M  D  Processor  filename  From  create  Rule  Sets  remove  Broken  Rules  process  Files  run  Analysis  collect  Reports,P  M  D  Configuration  Data  Source  Rule  Set  Factory  Report  Rule  Sets  Rule  Set  Factory  List  Data  Source  Rule  Context  List  Renderer  Pmd  Runnable  List  Renderer,Report,violation  Tree  violations  metrics  listeners  errors  config  Errors  lines  To  Suppress  start  end  suppressed  Rule  Violations  Readable  Duration  duration  Configuration  Error  rule  issue  Processing  Error  error  file  Suppressed  Violation  rv  is  N  O  P  M  D  user  Message,create  Report  Readable  Duration  get  Time  Configuration  Error  rule  issue  Processing  Error  get  Msg  get  Detail  get  File  get  Error  Suppressed  Violation  suppressed  By  N  O  P  M  D  suppressed  By  Annotation  get  Rule  Violation  get  User  Message  suppress  key  For  get  Count  Summary  get  Violation  Tree  get  Summary  add  Listener  get  Suppressed  Rule  Violations  add  Rule  Violation  add  Metric  add  Config  Error  add  Error  merge  has  Metrics  metrics  is  Empty  has  Errors  has  Config  Errors  tree  Is  Empty  tree  Iterator  iterator  errors  config  Errors  tree  Size  size  start  end  get  Elapsed  Time  In  Millis  get  Listeners  add  Listeners,Rule  Context  String  List  Renderer  Abstract  P  M  D  Processor  long  Rule  String  Throwable  String  Rule  Violation  boolean  String  String  Rule  Violation  Thread  Safe  Report  Listener  Rule  Violation  Metric  Configuration  Error  Processing  Error  Report  List  Thread  Safe  Report  Listener,0,0
67,render  Reports,List  Renderer  Abstract  P  M  D  Processor,void,,start  Operation  render  File  Report,Report,violation  Tree  violations  metrics  listeners  errors  config  Errors  lines  To  Suppress  start  end  suppressed  Rule  Violations  Readable  Duration  duration  Configuration  Error  rule  issue  Processing  Error  error  file  Suppressed  Violation  rv  is  N  O  P  M  D  user  Message,create  Report  Readable  Duration  get  Time  Configuration  Error  rule  issue  Processing  Error  get  Msg  get  Detail  get  File  get  Error  Suppressed  Violation  suppressed  By  N  O  P  M  D  suppressed  By  Annotation  get  Rule  Violation  get  User  Message  suppress  key  For  get  Count  Summary  get  Violation  Tree  get  Summary  add  Listener  get  Suppressed  Rule  Violations  add  Rule  Violation  add  Metric  add  Config  Error  add  Error  merge  has  Metrics  metrics  is  Empty  has  Errors  has  Config  Errors  tree  Is  Empty  tree  Iterator  iterator  errors  config  Errors  tree  Size  size  start  end  get  Elapsed  Time  In  Millis  get  Listeners  add  Listeners,Rule  Context  String  List  Renderer  Abstract  P  M  D  Processor  long  Rule  String  Throwable  String  Rule  Violation  boolean  String  String  Rule  Violation  Thread  Safe  Report  Listener  Rule  Violation  Metric  Configuration  Error  Processing  Error  Report  List  Thread  Safe  Report  Listener,Abstract  P  M  D  Processor,log  configuration,Abstract  P  M  D  Processor  filename  From  create  Rule  Sets  remove  Broken  Rules  process  Files  run  Analysis  collect  Reports,P  M  D  Configuration  Data  Source  Rule  Set  Factory  Report  Rule  Sets  Rule  Set  Factory  List  Data  Source  Rule  Context  List  Renderer  Pmd  Runnable  List  Renderer,1,1
68,create  Rule  Set  Copy,Rule  Set  Factory,Rule  Set,,build,Rule  Set  Factory,log  description  unexpected  element  priority  resource  Loader  minimum  Priority  warn  Deprecated  compatibility  Filter,Rule  Set  Factory  Rule  Set  Factory  Rule  Set  Factory  Rule  Set  Factory  get  Compatibility  Filter  get  Registered  Rule  Sets  create  Rule  Sets  create  Rule  Sets  create  Rule  Set  create  Rule  Set  create  Rule  Set  create  New  Rule  Set  to  Patterns  create  Single  Rule  Rule  Set  create  Rule  parse  Rule  Set  Node  parse  Regex  create  Document  Builder  parse  Rule  Node  parse  Rule  Set  Reference  Node  parse  Single  Rule  Node  parse  Rule  Reference  Node  contains  Rule  is  Element  Node  parse  Text  Node  is  Rule  Name,Class  Loader  Rule  Priority  boolean  boolean  Resource  Loader  Rule  Priority  boolean  boolean  Rule  Set  Factory  boolean  String  List  Rule  Set  Reference  Id  String  Rule  Set  Reference  Id  Rule  Set  Reference  Id  boolean  String  String  String  Collection  String  Collection  String  Collection  Rule  Collection  String  Rule  Rule  Set  Reference  Id  boolean  Rule  Set  Reference  Id  boolean  String  Rule  Set  Reference  Id  Rule  Set  Builder  Node  boolean  Set  String  Rule  Set  Builder  Element  String  Set  String  Rule  Set  Reference  Id  Rule  Set  Builder  Node  Rule  Set  Reference  Id  Rule  Set  Builder  Node  String  boolean  Rule  Set  Reference  Id  String  Node  String  Node  Element  String,Rule  Set,log  missing  rule  missing  ruleset  description  missing  ruleset  name  checksum  rules  file  Name  name  description  exclude  Patterns  include  Patterns  filter  Rule  Set  Builder  description  name  file  Name  rules  exclude  Patterns  include  Patterns  checksum,Rule  Set  Rule  Set  Rule  Set  Builder  Rule  Set  Builder  add  Rule  get  Existing  Rule  has  Rule  add  Rule  Replace  If  Exists  add  Rule  If  Not  Exists  add  Rule  By  Reference  add  Rule  Set  add  Rule  Set  By  Reference  add  Rule  Set  By  Reference  with  File  Exclusions  with  File  Exclusions  replace  File  Exclusions  with  File  Inclusions  with  File  Inclusions  replace  File  Inclusions  with  File  Name  with  Name  with  Description  has  Description  get  Name  build  filter  Rules  By  Priority  get  Exclude  Patterns  size  get  Rules  get  Rule  By  Name  applies  start  apply  applies  end  equals  hash  Code  get  File  Name  get  Name  get  Description  get  Include  Patterns  get  File  Exclusions  get  File  Inclusions  uses  D  F  A  uses  Type  Resolution  uses  Multifile  remove  Dysfunctional  Rules  get  Checksum,Rule  Set  Builder  Rule  Set  Rule  Set  Factory  long  Rule  Set  Rule  Rule  Rule  Rule  Rule  String  Rule  Rule  Set  Rule  Set  boolean  Rule  Set  boolean  String  Pattern  Pattern  Pattern  Pattern  Pattern  Pattern  Pattern  Pattern  String  String  String  Rule  Priority  String  File  Rule  Context  Node  Rule  Context  Rule  Language  Version  Rule  Context  Object  Language  Language  Language  Collection  Rule,0,0
69,create  Rule  Set  Copy,Rule  Set  Factory,Rule  Set,,build,Rule  Set,log  missing  rule  missing  ruleset  description  missing  ruleset  name  checksum  rules  file  Name  name  description  exclude  Patterns  include  Patterns  filter  Rule  Set  Builder  description  name  file  Name  rules  exclude  Patterns  include  Patterns  checksum,Rule  Set  Rule  Set  Rule  Set  Builder  Rule  Set  Builder  add  Rule  get  Existing  Rule  has  Rule  add  Rule  Replace  If  Exists  add  Rule  If  Not  Exists  add  Rule  By  Reference  add  Rule  Set  add  Rule  Set  By  Reference  add  Rule  Set  By  Reference  with  File  Exclusions  with  File  Exclusions  replace  File  Exclusions  with  File  Inclusions  with  File  Inclusions  replace  File  Inclusions  with  File  Name  with  Name  with  Description  has  Description  get  Name  build  filter  Rules  By  Priority  get  Exclude  Patterns  size  get  Rules  get  Rule  By  Name  applies  start  apply  applies  end  equals  hash  Code  get  File  Name  get  Name  get  Description  get  Include  Patterns  get  File  Exclusions  get  File  Inclusions  uses  D  F  A  uses  Type  Resolution  uses  Multifile  remove  Dysfunctional  Rules  get  Checksum,Rule  Set  Builder  Rule  Set  Rule  Set  Factory  long  Rule  Set  Rule  Rule  Rule  Rule  Rule  String  Rule  Rule  Set  Rule  Set  boolean  Rule  Set  boolean  String  Pattern  Pattern  Pattern  Pattern  Pattern  Pattern  Pattern  Pattern  String  String  String  Rule  Priority  String  File  Rule  Context  Node  Rule  Context  Rule  Language  Version  Rule  Context  Object  Language  Language  Language  Collection  Rule,Rule  Set  Factory,log  description  unexpected  element  priority  resource  Loader  minimum  Priority  warn  Deprecated  compatibility  Filter,Rule  Set  Factory  Rule  Set  Factory  Rule  Set  Factory  Rule  Set  Factory  get  Compatibility  Filter  get  Registered  Rule  Sets  create  Rule  Sets  create  Rule  Sets  create  Rule  Set  create  Rule  Set  create  Rule  Set  create  New  Rule  Set  to  Patterns  create  Single  Rule  Rule  Set  create  Rule  parse  Rule  Set  Node  parse  Regex  create  Document  Builder  parse  Rule  Node  parse  Rule  Set  Reference  Node  parse  Single  Rule  Node  parse  Rule  Reference  Node  contains  Rule  is  Element  Node  parse  Text  Node  is  Rule  Name,Class  Loader  Rule  Priority  boolean  boolean  Resource  Loader  Rule  Priority  boolean  boolean  Rule  Set  Factory  boolean  String  List  Rule  Set  Reference  Id  String  Rule  Set  Reference  Id  Rule  Set  Reference  Id  boolean  String  String  String  Collection  String  Collection  String  Collection  Rule  Collection  String  Rule  Rule  Set  Reference  Id  boolean  Rule  Set  Reference  Id  boolean  String  Rule  Set  Reference  Id  Rule  Set  Builder  Node  boolean  Set  String  Rule  Set  Builder  Element  String  Set  String  Rule  Set  Reference  Id  Rule  Set  Builder  Node  Rule  Set  Reference  Id  Rule  Set  Builder  Node  String  boolean  Rule  Set  Reference  Id  String  Node  String  Node  Element  String,1,1
70,parse,Reader  Parser  Source  Code  Processor,Node,,start  Operation  parse  value  Of  get  Source  Code  File  suppress  get  Report  get  Suppress  Map,Source  Code  Processor,configuration,Source  Code  Processor  process  Source  Code  process  Source  Code  is  Cache  Up  To  Date  report  Cached  Rule  Violations  process  Source  Code  Without  Cache  symbol  Facade  resolve  Qualified  Names  uses  D  F  A  uses  Type  Resolution  uses  Multifile  process  Source  determine  Language,P  M  D  Configuration  Input  Stream  Rule  Sets  Rule  Context  Reader  Rule  Sets  Rule  Context  Rule  Context  Rule  Context  Reader  Rule  Sets  Rule  Context  Node  Language  Version  Handler  Node  Language  Version  Handler  Language  Version  Node  Rule  Sets  Language  Language  Version  Node  Rule  Sets  Language  Node  Language  Version  Handler  Rule  Sets  Language  Reader  Rule  Sets  Rule  Context  Rule  Context,Rule  Context,log  report  source  Code  File  language  Version  attributes  ignore  Exceptions,Rule  Context  Rule  Context  get  Report  set  Report  get  Source  Code  File  set  Source  Code  File  get  Source  Code  Filename  set  Source  Code  Filename  get  Language  Version  set  Language  Version  set  Attribute  get  Attribute  remove  Attribute  set  Ignore  Exceptions  is  Ignore  Exceptions,Rule  Context  Report  File  String  Language  Version  String  Object  String  String  boolean  Reader  Parser  Source  Code  Processor,0,0
