id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,target-class-name,attributes-class,methods-class,tag,move-tag
27,get  Type  String,Table,String,,append  append  line  Separator  column  column  column  column  Index  column  Index  column  Index  column  Width  column  Width  column  Width  row  Count  pad  End  get  append  append  pad  End  get  Unformatted  append  append  pad  End  get  Unformatted  append  append  append  line  Separator  append  append  line  Separator  to  String,Table,default  Reader  Registry  default  Writer  Registry  column  List  name  row  curr  Row  curr  Row  Row  Pair  first  second,Table  Table  Table  Table  auto  Register  Readers  And  Writers  create  create  create  create  create  create  create  create  first  get  Sort  read  write  add  Columns  validate  Column  check  Column  Size  insert  Column  replace  Column  replace  Column  replace  Column  set  Name  column  column  Count  row  Count  columns  column  Array  categorical  Columns  column  Index  column  Index  name  column  Names  copy  empty  Copy  empty  Copy  sample  Split  stratified  Sample  Split  sample  X  sample  N  clear  first  last  sort  On  sort  On  sort  Ascending  On  sort  Descending  On  sort  On  sort  On  sort  On  rows  add  Row  row  rows  drop  Rows  in  Range  in  Range  drop  Range  drop  Range  where  where  drop  Where  drop  Where  pivot  pivot  split  On  split  On  structure  drop  Duplicate  Rows  drop  Rows  With  Missing  Values  select  select  remove  Columns  remove  Columns  With  Missing  Values  retain  Columns  retain  Columns  append  append  Row  concat  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  x  Tab  Counts  x  Tab  Row  Percents  x  Tab  Column  Percents  x  Tab  Table  Percents  x  Tab  Percents  x  Tab  Counts  count  By  count  By  join  On  missing  Value  Counts  iterator  next  has  Next  rolling  Iterator  next  has  Next  stepping  Iterator  next  has  Next  stream  stepping  Stream  rolling  Stream  transpose  transpose  validate  Table  Has  Single  Column  Type  transpose  do  With  Rows  detect  step  With  Rows  do  With  Rows  do  With  Row  Pairs  roll  With  Rows  Row  Pair  get  First  get  Second  do  With  Pair  get  Result,File  Reader,logger  unlimited  sample  size  next  Row,get  Column  Types  has  Next  next  clean  Name  parse  Rows  parse  Rows  add  Rows  add  Values  To  Columns  get  Parser  Map  select  Column  Names,1,0
28,csv,String,Table,,csv  builder,Data  Frame  Reader,registry,Data  Frame  Reader  url  url  url  read  Url  get  Mime  Type  get  Charset  get  Extension  string  file  file  using  Options  using  Options  db  db  csv  csv  csv  csv  csv  csv  csv  csv,Csv  Read  Options,column  Types  separator  quote  Char  escape  Char  line  Ending  max  Number  Of  Columns  comment  Prefix  line  Separator  Detection  Enabled  sample  Size  Builder  separator  quote  Char  escape  Char  line  Ending  column  Types  max  Number  Of  Columns  comment  Prefix  line  Separator  Detection  Enabled  sample  Size,Csv  Read  Options  builder  builder  builder  builder  builder  From  File  builder  From  String  builder  From  Url  builder  builder  column  Types  separator  quote  Char  escape  Char  line  Ending  line  Separator  Detection  Enabled  max  Number  Of  Columns  comment  Prefix  max  Chars  Per  Column  sample  Size  csv  Format  Builder  Builder  Builder  Builder  Builder  column  Types  separator  quote  Char  escape  Char  line  Ending  max  Number  Of  Columns  comment  Prefix  sample  Size  build  header  table  Name  sample  date  Format  time  Format  date  Time  Format  date  Format  time  Format  date  Time  Format  max  Chars  Per  Column  locale  missing  Value  Indicator  minimize  Column  Sizes  ignore  Zero  Decimal,0,0
29,csv,String,Table,,csv  builder,Csv  Read  Options,column  Types  separator  quote  Char  escape  Char  line  Ending  max  Number  Of  Columns  comment  Prefix  line  Separator  Detection  Enabled  sample  Size  Builder  separator  quote  Char  escape  Char  line  Ending  column  Types  max  Number  Of  Columns  comment  Prefix  line  Separator  Detection  Enabled  sample  Size,Csv  Read  Options  builder  builder  builder  builder  builder  From  File  builder  From  String  builder  From  Url  builder  builder  column  Types  separator  quote  Char  escape  Char  line  Ending  line  Separator  Detection  Enabled  max  Number  Of  Columns  comment  Prefix  max  Chars  Per  Column  sample  Size  csv  Format  Builder  Builder  Builder  Builder  Builder  column  Types  separator  quote  Char  escape  Char  line  Ending  max  Number  Of  Columns  comment  Prefix  sample  Size  build  header  table  Name  sample  date  Format  time  Format  date  Time  Format  date  Format  time  Format  date  Time  Format  max  Chars  Per  Column  locale  missing  Value  Indicator  minimize  Column  Sizes  ignore  Zero  Decimal,Data  Frame  Reader,registry,Data  Frame  Reader  url  url  url  read  Url  get  Mime  Type  get  Charset  get  Extension  string  file  file  using  Options  using  Options  db  db  csv  csv  csv  csv  csv  csv  csv  csv,1,0
30,get  Parser  List,List  Column  Type  Read  Options,List  Abstract  Column  Parser,,add  custom  Parser,Column  Type  Detector,string  column  row  count  cutoff  string  column  cutoff  type  Array,Column  Type  Detector  detect  Column  Types  next  Row  Without  Sampling  next  Row  detect  Type  select  Type,Read  Options,default  ignore  zero  decimal  default  types  extended  types  source  table  Name  column  Types  To  Detect  sample  date  Format  date  Time  Format  time  Format  locale  missing  Value  Indicator  minimize  Column  Sizes  max  Chars  Per  Column  ignore  Zero  Decimal  date  Formatter  date  Time  Formatter  time  Formatter  header  Builder  source  table  Name  column  Types  To  Detect  sample  date  Format  date  Formatter  time  Format  time  Formatter  date  Time  Format  date  Time  Formatter  locale  missing  Value  Indicator  minimize  Column  Sizes  header  max  Chars  Per  Column  ignore  Zero  Decimal,Read  Options  source  table  Name  column  Types  To  Detect  sample  minimize  Column  Sizes  missing  Value  Indicator  locale  header  ignore  Zero  Decimal  date  Time  Formatter  time  Formatter  date  Formatter  get  Column  Names  Builder  Builder  Builder  Builder  Builder  Builder  table  Name  header  date  Format  date  Format  time  Format  time  Format  date  Time  Format  date  Time  Format  missing  Value  Indicator  max  Chars  Per  Column  ignore  Zero  Decimal  sample  locale  column  Types  To  Detect  minimize  Column  Sizes  build,0,0
31,get  Parser  List,List  Column  Type  Read  Options,List  Abstract  Column  Parser,,add  custom  Parser,Read  Options,default  ignore  zero  decimal  default  types  extended  types  source  table  Name  column  Types  To  Detect  sample  date  Format  date  Time  Format  time  Format  locale  missing  Value  Indicator  minimize  Column  Sizes  max  Chars  Per  Column  ignore  Zero  Decimal  date  Formatter  date  Time  Formatter  time  Formatter  header  Builder  source  table  Name  column  Types  To  Detect  sample  date  Format  date  Formatter  time  Format  time  Formatter  date  Time  Format  date  Time  Formatter  locale  missing  Value  Indicator  minimize  Column  Sizes  header  max  Chars  Per  Column  ignore  Zero  Decimal,Read  Options  source  table  Name  column  Types  To  Detect  sample  minimize  Column  Sizes  missing  Value  Indicator  locale  header  ignore  Zero  Decimal  date  Time  Formatter  time  Formatter  date  Formatter  get  Column  Names  Builder  Builder  Builder  Builder  Builder  Builder  table  Name  header  date  Format  date  Format  time  Format  time  Format  date  Time  Format  date  Time  Format  missing  Value  Indicator  max  Chars  Per  Column  ignore  Zero  Decimal  sample  locale  column  Types  To  Detect  minimize  Column  Sizes  build,Column  Type  Detector,string  column  row  count  cutoff  string  column  cutoff  type  Array,Column  Type  Detector  detect  Column  Types  next  Row  Without  Sampling  next  Row  detect  Type  select  Type,1,0
32,add  Row,Table,void,,column  Count  append  Obj  column  get  Object,Table,default  Reader  Registry  default  Writer  Registry  column  List  name  row  curr  Row  curr  Row  Row  Pair  first  second,Table  Table  Table  Table  auto  Register  Readers  And  Writers  create  create  create  create  create  create  create  create  first  get  Sort  read  write  add  Columns  validate  Column  check  Column  Size  insert  Column  replace  Column  replace  Column  replace  Column  set  Name  column  column  Count  row  Count  columns  column  Array  categorical  Columns  column  Index  column  Index  name  column  Names  copy  empty  Copy  empty  Copy  sample  Split  stratified  Sample  Split  sample  X  sample  N  clear  first  last  sort  On  sort  On  sort  Ascending  On  sort  Descending  On  sort  On  sort  On  sort  On  rows  row  rows  drop  Rows  in  Range  in  Range  drop  Range  drop  Range  where  where  drop  Where  drop  Where  pivot  pivot  split  On  split  On  structure  drop  Duplicate  Rows  drop  Rows  With  Missing  Values  select  select  remove  Columns  remove  Columns  With  Missing  Values  retain  Columns  retain  Columns  append  append  Row  concat  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  x  Tab  Counts  x  Tab  Row  Percents  x  Tab  Column  Percents  x  Tab  Table  Percents  x  Tab  Percents  x  Tab  Counts  count  By  count  By  join  On  missing  Value  Counts  iterator  next  has  Next  rolling  Iterator  next  has  Next  stepping  Iterator  next  has  Next  stream  stepping  Stream  rolling  Stream  transpose  transpose  validate  Table  Has  Single  Column  Type  transpose  do  With  Rows  detect  step  With  Rows  do  With  Rows  do  With  Row  Pairs  roll  With  Rows  Row  Pair  get  First  get  Second  do  With  Pair  get  Result,Row,Column  Map  column  Map  column  Type  table  Slice  column  Names  date  Column  Map  double  Column  Map  int  Column  Map  long  Column  Map  short  Column  Map  float  Column  Map  string  Column  Map  boolean  Column  Map  date  Time  Column  Map  instant  Column  Map  time  Column  Map  column  Map  numeric  Column  Map  row  Number,Column  Map  Column  Map  get  put  throw  Wrong  Type  Error  throw  Column  Not  Present  Error  column  Type  Name  Row  Row  Row  Row  at  column  Count  column  Names  get  Boolean  get  Boolean  get  Date  get  Date  get  Date  Time  get  Date  Time  get  Instant  get  Instant  get  Double  get  Double  get  Float  get  Float  get  Int  get  Int  get  Long  get  Long  get  Object  get  Object  get  Packed  Date  get  Packed  Date  get  Packed  Date  Time  get  Packed  Date  Time  get  Packed  Time  get  Packed  Time  get  Short  get  Row  Number  get  String  get  Short  get  Text  get  Text  get  Time  get  Time  get  String  is  Missing  has  Next  next  set  Missing  set  Missing  set  Boolean  set  Boolean  set  Date  set  Date  set  Date  Time  set  Date  Time  set  Instant  set  Instant  set  Double  set  Double  set  Float  set  Float  set  Int  set  Int  set  Long  set  Long  set  Short  set  Short  set  String  set  String  set  Text  set  Text  set  Time  get  Index  get  Number  get  Column  Type  to  String  set  Time,0,0
33,add  Row,Table,void,,column  Count  append  Obj  column  get  Object,Row,Column  Map  column  Map  column  Type  table  Slice  column  Names  date  Column  Map  double  Column  Map  int  Column  Map  long  Column  Map  short  Column  Map  float  Column  Map  string  Column  Map  boolean  Column  Map  date  Time  Column  Map  instant  Column  Map  time  Column  Map  column  Map  numeric  Column  Map  row  Number,Column  Map  Column  Map  get  put  throw  Wrong  Type  Error  throw  Column  Not  Present  Error  column  Type  Name  Row  Row  Row  Row  at  column  Count  column  Names  get  Boolean  get  Boolean  get  Date  get  Date  get  Date  Time  get  Date  Time  get  Instant  get  Instant  get  Double  get  Double  get  Float  get  Float  get  Int  get  Int  get  Long  get  Long  get  Object  get  Object  get  Packed  Date  get  Packed  Date  get  Packed  Date  Time  get  Packed  Date  Time  get  Packed  Time  get  Packed  Time  get  Short  get  Row  Number  get  String  get  Short  get  Text  get  Text  get  Time  get  Time  get  String  is  Missing  has  Next  next  set  Missing  set  Missing  set  Boolean  set  Boolean  set  Date  set  Date  set  Date  Time  set  Date  Time  set  Instant  set  Instant  set  Double  set  Double  set  Float  set  Float  set  Int  set  Int  set  Long  set  Long  set  Short  set  Short  set  String  set  String  set  Text  set  Text  set  Time  get  Index  get  Number  get  Column  Type  to  String  set  Time,Table,default  Reader  Registry  default  Writer  Registry  column  List  name  row  curr  Row  curr  Row  Row  Pair  first  second,Table  Table  Table  Table  auto  Register  Readers  And  Writers  create  create  create  create  create  create  create  create  first  get  Sort  read  write  add  Columns  validate  Column  check  Column  Size  insert  Column  replace  Column  replace  Column  replace  Column  set  Name  column  column  Count  row  Count  columns  column  Array  categorical  Columns  column  Index  column  Index  name  column  Names  copy  empty  Copy  empty  Copy  sample  Split  stratified  Sample  Split  sample  X  sample  N  clear  first  last  sort  On  sort  On  sort  Ascending  On  sort  Descending  On  sort  On  sort  On  sort  On  rows  row  rows  drop  Rows  in  Range  in  Range  drop  Range  drop  Range  where  where  drop  Where  drop  Where  pivot  pivot  split  On  split  On  structure  drop  Duplicate  Rows  drop  Rows  With  Missing  Values  select  select  remove  Columns  remove  Columns  With  Missing  Values  retain  Columns  retain  Columns  append  append  Row  concat  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  x  Tab  Counts  x  Tab  Row  Percents  x  Tab  Column  Percents  x  Tab  Table  Percents  x  Tab  Percents  x  Tab  Counts  count  By  count  By  join  On  missing  Value  Counts  iterator  next  has  Next  rolling  Iterator  next  has  Next  stepping  Iterator  next  has  Next  stream  stepping  Stream  rolling  Stream  transpose  transpose  validate  Table  Has  Single  Column  Type  transpose  do  With  Rows  detect  step  With  Rows  do  With  Rows  do  With  Row  Pairs  roll  With  Rows  Row  Pair  get  First  get  Second  do  With  Pair  get  Result,1,1
34,contains  Any  Text  Columns,Table,boolean,,columns  equals  type,Table  Slice  Group,split  string  splitter  sub  Tables  split  Column  Names  source  Table,Table  Slice  Group  replace  Text  Columns  With  String  Columns  Table  Slice  Group  get  Split  Column  Names  get  Byte  Size  add  Slice  get  Slices  get  get  Source  Table  size  split  Grouping  Column  aggregate  aggregate  summary  Table  Name  iterator  aggregate  Column  Name  as  Table  List  set  Source  Table,Table,default  Reader  Registry  default  Writer  Registry  column  List  name  row  curr  Row  curr  Row  Row  Pair  first  second,Table  Table  Table  Table  auto  Register  Readers  And  Writers  create  create  create  create  create  create  create  create  first  get  Sort  read  write  add  Columns  validate  Column  check  Column  Size  insert  Column  replace  Column  replace  Column  replace  Column  set  Name  column  column  Count  row  Count  columns  column  Array  categorical  Columns  column  Index  column  Index  name  column  Names  copy  empty  Copy  empty  Copy  sample  Split  stratified  Sample  Split  sample  X  sample  N  clear  first  last  sort  On  sort  On  sort  Ascending  On  sort  Descending  On  sort  On  sort  On  sort  On  rows  add  Row  row  rows  drop  Rows  in  Range  in  Range  drop  Range  drop  Range  where  where  drop  Where  drop  Where  pivot  pivot  split  On  split  On  structure  drop  Duplicate  Rows  drop  Rows  With  Missing  Values  select  select  remove  Columns  remove  Columns  With  Missing  Values  retain  Columns  retain  Columns  append  append  Row  concat  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  x  Tab  Counts  x  Tab  Row  Percents  x  Tab  Column  Percents  x  Tab  Table  Percents  x  Tab  Percents  x  Tab  Counts  count  By  count  By  join  On  missing  Value  Counts  iterator  next  has  Next  rolling  Iterator  next  has  Next  stepping  Iterator  next  has  Next  stream  stepping  Stream  rolling  Stream  transpose  transpose  validate  Table  Has  Single  Column  Type  transpose  do  With  Rows  detect  step  With  Rows  do  With  Rows  do  With  Row  Pairs  roll  With  Rows  Row  Pair  get  First  get  Second  do  With  Pair  get  Result,0,0
35,contains  Any  Text  Columns,Table,boolean,,columns  equals  type,Table,default  Reader  Registry  default  Writer  Registry  column  List  name  row  curr  Row  curr  Row  Row  Pair  first  second,Table  Table  Table  Table  auto  Register  Readers  And  Writers  create  create  create  create  create  create  create  create  first  get  Sort  read  write  add  Columns  validate  Column  check  Column  Size  insert  Column  replace  Column  replace  Column  replace  Column  set  Name  column  column  Count  row  Count  columns  column  Array  categorical  Columns  column  Index  column  Index  name  column  Names  copy  empty  Copy  empty  Copy  sample  Split  stratified  Sample  Split  sample  X  sample  N  clear  first  last  sort  On  sort  On  sort  Ascending  On  sort  Descending  On  sort  On  sort  On  sort  On  rows  add  Row  row  rows  drop  Rows  in  Range  in  Range  drop  Range  drop  Range  where  where  drop  Where  drop  Where  pivot  pivot  split  On  split  On  structure  drop  Duplicate  Rows  drop  Rows  With  Missing  Values  select  select  remove  Columns  remove  Columns  With  Missing  Values  retain  Columns  retain  Columns  append  append  Row  concat  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  x  Tab  Counts  x  Tab  Row  Percents  x  Tab  Column  Percents  x  Tab  Table  Percents  x  Tab  Percents  x  Tab  Counts  count  By  count  By  join  On  missing  Value  Counts  iterator  next  has  Next  rolling  Iterator  next  has  Next  stepping  Iterator  next  has  Next  stream  stepping  Stream  rolling  Stream  transpose  transpose  validate  Table  Has  Single  Column  Type  transpose  do  With  Rows  detect  step  With  Rows  do  With  Rows  do  With  Row  Pairs  roll  With  Rows  Row  Pair  get  First  get  Second  do  With  Pair  get  Result,Table  Slice  Group,split  string  splitter  sub  Tables  split  Column  Names  source  Table,Table  Slice  Group  replace  Text  Columns  With  String  Columns  Table  Slice  Group  get  Split  Column  Names  get  Byte  Size  add  Slice  get  Slices  get  get  Source  Table  size  split  Grouping  Column  aggregate  aggregate  summary  Table  Name  iterator  aggregate  Column  Name  as  Table  List  set  Source  Table,1,0
36,get  Join  Indexes,Table  String,List  Integer,,collect  map  stream  to  List,Data  Frame  Joiner,Join  Type  table  alias  table  join  Column  Names  join  Column  Indexes  join  Table  Id,Data  Frame  Joiner  inner  inner  inner  inner  inner  inner  join  Internal  validate  Indexes  build  Indexes  For  Join  Columns  index  For  selection  For  Column  create  Multi  Col  Selection  new  Name  full  Outer  full  Outer  full  Outer  left  Outer  left  Outer  left  Outer  left  Outer  left  Outer  right  Outer  right  Outer  right  Outer  right  Outer  right  Outer  empty  Table  From  Columns  cross  Product  with  Missing  Left  Join  with  Missing  Right,Table,default  Reader  Registry  default  Writer  Registry  column  List  name  row  curr  Row  curr  Row  Row  Pair  first  second,Table  Table  Table  Table  auto  Register  Readers  And  Writers  create  create  create  create  create  create  create  create  first  get  Sort  read  write  add  Columns  validate  Column  check  Column  Size  insert  Column  replace  Column  replace  Column  replace  Column  set  Name  column  column  Count  row  Count  columns  column  Array  categorical  Columns  column  Index  column  Index  name  column  Names  copy  empty  Copy  empty  Copy  sample  Split  stratified  Sample  Split  sample  X  sample  N  clear  first  last  sort  On  sort  On  sort  Ascending  On  sort  Descending  On  sort  On  sort  On  sort  On  rows  add  Row  row  rows  drop  Rows  in  Range  in  Range  drop  Range  drop  Range  where  where  drop  Where  drop  Where  pivot  pivot  split  On  split  On  structure  drop  Duplicate  Rows  drop  Rows  With  Missing  Values  select  select  remove  Columns  remove  Columns  With  Missing  Values  retain  Columns  retain  Columns  append  append  Row  concat  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  x  Tab  Counts  x  Tab  Row  Percents  x  Tab  Column  Percents  x  Tab  Table  Percents  x  Tab  Percents  x  Tab  Counts  count  By  count  By  join  On  missing  Value  Counts  iterator  next  has  Next  rolling  Iterator  next  has  Next  stepping  Iterator  next  has  Next  stream  stepping  Stream  rolling  Stream  transpose  transpose  validate  Table  Has  Single  Column  Type  transpose  do  With  Rows  detect  step  With  Rows  do  With  Rows  do  With  Row  Pairs  roll  With  Rows  Row  Pair  get  First  get  Second  do  With  Pair  get  Result,0,0
37,get  Join  Indexes,Table  String,List  Integer,,collect  map  stream  to  List,Table,default  Reader  Registry  default  Writer  Registry  column  List  name  row  curr  Row  curr  Row  Row  Pair  first  second,Table  Table  Table  Table  auto  Register  Readers  And  Writers  create  create  create  create  create  create  create  create  first  get  Sort  read  write  add  Columns  validate  Column  check  Column  Size  insert  Column  replace  Column  replace  Column  replace  Column  set  Name  column  column  Count  row  Count  columns  column  Array  categorical  Columns  column  Index  column  Index  name  column  Names  copy  empty  Copy  empty  Copy  sample  Split  stratified  Sample  Split  sample  X  sample  N  clear  first  last  sort  On  sort  On  sort  Ascending  On  sort  Descending  On  sort  On  sort  On  sort  On  rows  add  Row  row  rows  drop  Rows  in  Range  in  Range  drop  Range  drop  Range  where  where  drop  Where  drop  Where  pivot  pivot  split  On  split  On  structure  drop  Duplicate  Rows  drop  Rows  With  Missing  Values  select  select  remove  Columns  remove  Columns  With  Missing  Values  retain  Columns  retain  Columns  append  append  Row  concat  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  x  Tab  Counts  x  Tab  Row  Percents  x  Tab  Column  Percents  x  Tab  Table  Percents  x  Tab  Percents  x  Tab  Counts  count  By  count  By  join  On  missing  Value  Counts  iterator  next  has  Next  rolling  Iterator  next  has  Next  stepping  Iterator  next  has  Next  stream  stepping  Stream  rolling  Stream  transpose  transpose  validate  Table  Has  Single  Column  Type  transpose  do  With  Rows  detect  step  With  Rows  do  With  Rows  do  With  Row  Pairs  roll  With  Rows  Row  Pair  get  First  get  Second  do  With  Pair  get  Result,Data  Frame  Joiner,Join  Type  table  alias  table  join  Column  Names  join  Column  Indexes  join  Table  Id,Data  Frame  Joiner  inner  inner  inner  inner  inner  inner  join  Internal  validate  Indexes  build  Indexes  For  Join  Columns  index  For  selection  For  Column  create  Multi  Col  Selection  new  Name  full  Outer  full  Outer  full  Outer  left  Outer  left  Outer  left  Outer  left  Outer  left  Outer  right  Outer  right  Outer  right  Outer  right  Outer  right  Outer  empty  Table  From  Columns  cross  Product  with  Missing  Left  Join  with  Missing  Right,1,0
38,index  For,Table  int,Index,,type  column  date  Column  date  Time  Column  instant  Column  time  Column  string  Column  int  Column  long  Column  short  Column  boolean  Column  double  Column  float  Column,Data  Frame  Joiner,Join  Type  table  alias  table  join  Column  Names  join  Column  Indexes  join  Table  Id,Data  Frame  Joiner  get  Join  Indexes  inner  inner  inner  inner  inner  inner  join  Internal  validate  Indexes  build  Indexes  For  Join  Columns  selection  For  Column  create  Multi  Col  Selection  new  Name  full  Outer  full  Outer  full  Outer  left  Outer  left  Outer  left  Outer  left  Outer  left  Outer  right  Outer  right  Outer  right  Outer  right  Outer  right  Outer  empty  Table  From  Columns  cross  Product  with  Missing  Left  Join  with  Missing  Right,Table,default  Reader  Registry  default  Writer  Registry  column  List  name  row  curr  Row  curr  Row  Row  Pair  first  second,Table  Table  Table  Table  auto  Register  Readers  And  Writers  create  create  create  create  create  create  create  create  first  get  Sort  read  write  add  Columns  validate  Column  check  Column  Size  insert  Column  replace  Column  replace  Column  replace  Column  set  Name  column  column  Count  row  Count  columns  column  Array  categorical  Columns  column  Index  column  Index  name  column  Names  copy  empty  Copy  empty  Copy  sample  Split  stratified  Sample  Split  sample  X  sample  N  clear  first  last  sort  On  sort  On  sort  Ascending  On  sort  Descending  On  sort  On  sort  On  sort  On  rows  add  Row  row  rows  drop  Rows  in  Range  in  Range  drop  Range  drop  Range  where  where  drop  Where  drop  Where  pivot  pivot  split  On  split  On  structure  drop  Duplicate  Rows  drop  Rows  With  Missing  Values  select  select  remove  Columns  remove  Columns  With  Missing  Values  retain  Columns  retain  Columns  append  append  Row  concat  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  x  Tab  Counts  x  Tab  Row  Percents  x  Tab  Column  Percents  x  Tab  Table  Percents  x  Tab  Percents  x  Tab  Counts  count  By  count  By  join  On  missing  Value  Counts  iterator  next  has  Next  rolling  Iterator  next  has  Next  stepping  Iterator  next  has  Next  stream  stepping  Stream  rolling  Stream  transpose  transpose  validate  Table  Has  Single  Column  Type  transpose  do  With  Rows  detect  step  With  Rows  do  With  Rows  do  With  Row  Pairs  roll  With  Rows  Row  Pair  get  First  get  Second  do  With  Pair  get  Result,0,0
39,index  For,Table  int,Index,,type  column  date  Column  date  Time  Column  instant  Column  time  Column  string  Column  int  Column  long  Column  short  Column  boolean  Column  double  Column  float  Column,Table,default  Reader  Registry  default  Writer  Registry  column  List  name  row  curr  Row  curr  Row  Row  Pair  first  second,Table  Table  Table  Table  auto  Register  Readers  And  Writers  create  create  create  create  create  create  create  create  first  get  Sort  read  write  add  Columns  validate  Column  check  Column  Size  insert  Column  replace  Column  replace  Column  replace  Column  set  Name  column  column  Count  row  Count  columns  column  Array  categorical  Columns  column  Index  column  Index  name  column  Names  copy  empty  Copy  empty  Copy  sample  Split  stratified  Sample  Split  sample  X  sample  N  clear  first  last  sort  On  sort  On  sort  Ascending  On  sort  Descending  On  sort  On  sort  On  sort  On  rows  add  Row  row  rows  drop  Rows  in  Range  in  Range  drop  Range  drop  Range  where  where  drop  Where  drop  Where  pivot  pivot  split  On  split  On  structure  drop  Duplicate  Rows  drop  Rows  With  Missing  Values  select  select  remove  Columns  remove  Columns  With  Missing  Values  retain  Columns  retain  Columns  append  append  Row  concat  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  x  Tab  Counts  x  Tab  Row  Percents  x  Tab  Column  Percents  x  Tab  Table  Percents  x  Tab  Percents  x  Tab  Counts  count  By  count  By  join  On  missing  Value  Counts  iterator  next  has  Next  rolling  Iterator  next  has  Next  stepping  Iterator  next  has  Next  stream  stepping  Stream  rolling  Stream  transpose  transpose  validate  Table  Has  Single  Column  Type  transpose  do  With  Rows  detect  step  With  Rows  do  With  Rows  do  With  Row  Pairs  roll  With  Rows  Row  Pair  get  First  get  Second  do  With  Pair  get  Result,Data  Frame  Joiner,Join  Type  table  alias  table  join  Column  Names  join  Column  Indexes  join  Table  Id,Data  Frame  Joiner  get  Join  Indexes  inner  inner  inner  inner  inner  inner  join  Internal  validate  Indexes  build  Indexes  For  Join  Columns  selection  For  Column  create  Multi  Col  Selection  new  Name  full  Outer  full  Outer  full  Outer  left  Outer  left  Outer  left  Outer  left  Outer  left  Outer  right  Outer  right  Outer  right  Outer  right  Outer  right  Outer  empty  Table  From  Columns  cross  Product  with  Missing  Left  Join  with  Missing  Right,1,0
40,cross  Product,Table  Table  Table  Selection  Selection  Set  Integer,void,,column  Count  column  Count  contains  column  Count  column  Count  column  append  column  column  append  column,Data  Frame  Joiner,Join  Type  table  alias  table  join  Column  Names  join  Column  Indexes  join  Table  Id,Data  Frame  Joiner  get  Join  Indexes  inner  inner  inner  inner  inner  inner  join  Internal  validate  Indexes  build  Indexes  For  Join  Columns  index  For  selection  For  Column  create  Multi  Col  Selection  new  Name  full  Outer  full  Outer  full  Outer  left  Outer  left  Outer  left  Outer  left  Outer  left  Outer  right  Outer  right  Outer  right  Outer  right  Outer  right  Outer  empty  Table  From  Columns  with  Missing  Left  Join  with  Missing  Right,Table,default  Reader  Registry  default  Writer  Registry  column  List  name  row  curr  Row  curr  Row  Row  Pair  first  second,Table  Table  Table  Table  auto  Register  Readers  And  Writers  create  create  create  create  create  create  create  create  first  get  Sort  read  write  add  Columns  validate  Column  check  Column  Size  insert  Column  replace  Column  replace  Column  replace  Column  set  Name  column  column  Count  row  Count  columns  column  Array  categorical  Columns  column  Index  column  Index  name  column  Names  copy  empty  Copy  empty  Copy  sample  Split  stratified  Sample  Split  sample  X  sample  N  clear  first  last  sort  On  sort  On  sort  Ascending  On  sort  Descending  On  sort  On  sort  On  sort  On  rows  add  Row  row  rows  drop  Rows  in  Range  in  Range  drop  Range  drop  Range  where  where  drop  Where  drop  Where  pivot  pivot  split  On  split  On  structure  drop  Duplicate  Rows  drop  Rows  With  Missing  Values  select  select  remove  Columns  remove  Columns  With  Missing  Values  retain  Columns  retain  Columns  append  append  Row  concat  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  summarize  x  Tab  Counts  x  Tab  Row  Percents  x  Tab  Column  Percents  x  Tab  Table  Percents  x  Tab  Percents  x  Tab  Counts  count  By  count  By  join  On  missing  Value  Counts  iterator  next  has  Next  rolling  Iterator  next  has  Next  stepping  Iterator  next  has  Next  stream  stepping  Stream  rolling  Stream  transpose  transpose  validate  Table  Has  Single  Column  Type  transpose  do  With  Rows  detect  step  With  Rows  do  With  Rows  do  With  Row  Pairs  roll  With  Rows  Row  Pair  get  First  get  Second  do  With  Pair  get  Result,0,0
