id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,contain-class-context,target-class-name,attributes-class,methods-class,target-class-context,tag,move-tag
46,get  Input  Component  Num  On  Worker,Resource  Worker  Slot  String,int,,get  get  Component  Num  On  Worker,Task  Assign  Context,task  To  Component  supervisor  To  Worker  relationship  worker  To  Component  Num  worker  To  Task  Num  Host  Port  To  Worker  Map,Task  Assign  Context  get  Worker  To  Task  Num  get  Supervisor  To  Worker  get  Worker  To  Component  Num  get  Relationship  get  Component  Num  On  Supervisor  get  Component  Num  On  Worker  get  Task  Num  On  Supervisor  get  Task  Num  On  Worker  get  Input  Component  Num  On  Supervisor  get  Host  Port  To  Worker  Map  get  Worker,List  Resource  Worker  Slot  Set  String  String  String  String  Resource  Worker  Slot  String  String  Resource  Worker  Slot  String  String  Resource  Worker  Slot  String  Resource  Worker  Slot,Resource  Worker  Slot,serial  Version  U  I  D  log  hostname  mem  Size  cpu  tasks  jvm,Resource  Worker  Slot  Resource  Worker  Slot  Resource  Worker  Slot  get  Hostname  set  Hostname  get  Tasks  set  Tasks  get  Jvm  set  Jvm  get  Mem  Size  set  Mem  Size  get  Cpu  set  Cpu  to  String  compare  To  User  Define  Worker  get  Host  Port  put  Worker  To  Supervisor,String  Integer  Worker  Assignment  List  Integer  String  Set  Integer  String  long  int  Worker  Assignment  String  Supervisor  Info  Worker  Scheduler,0,0
47,get  Input  Component  Num  On  Worker,Resource  Worker  Slot  String,int,,get  get  Component  Num  On  Worker,Resource  Worker  Slot,serial  Version  U  I  D  log  hostname  mem  Size  cpu  tasks  jvm,Resource  Worker  Slot  Resource  Worker  Slot  Resource  Worker  Slot  get  Hostname  set  Hostname  get  Tasks  set  Tasks  get  Jvm  set  Jvm  get  Mem  Size  set  Mem  Size  get  Cpu  set  Cpu  to  String  compare  To  User  Define  Worker  get  Host  Port  put  Worker  To  Supervisor,String  Integer  Worker  Assignment  List  Integer  String  Set  Integer  String  long  int  Worker  Assignment  String  Supervisor  Info  Worker  Scheduler,Task  Assign  Context,task  To  Component  supervisor  To  Worker  relationship  worker  To  Component  Num  worker  To  Task  Num  Host  Port  To  Worker  Map,Task  Assign  Context  get  Worker  To  Task  Num  get  Supervisor  To  Worker  get  Worker  To  Component  Num  get  Relationship  get  Component  Num  On  Supervisor  get  Component  Num  On  Worker  get  Task  Num  On  Supervisor  get  Task  Num  On  Worker  get  Input  Component  Num  On  Supervisor  get  Host  Port  To  Worker  Map  get  Worker,List  Resource  Worker  Slot  Set  String  String  String  String  Resource  Worker  Slot  String  String  Resource  Worker  Slot  String  String  Resource  Worker  Slot  String  Resource  Worker  Slot,1,0
48,compare  To  User  Define  Worker,Worker  Assignment  Map  Integer  String,boolean,cpu  mem  Size  jvm,get  Cpu  get  Mem  get  Jvm  equals  get  Host  Name  equals  get  Port  get  Port  get  Component  To  Num  get  get  put  equals,Resource  Worker  Slot,serial  Version  U  I  D  log  hostname  mem  Size  cpu  tasks  jvm,Resource  Worker  Slot  Resource  Worker  Slot  Resource  Worker  Slot  get  Hostname  set  Hostname  get  Tasks  set  Tasks  get  Jvm  set  Jvm  get  Mem  Size  set  Mem  Size  get  Cpu  set  Cpu  to  String  get  Host  Port  put  Worker  To  Supervisor,String  Integer  Worker  Assignment  List  Integer  String  Set  Integer  String  long  int  Worker  Assignment  String  Supervisor  Info  Worker  Scheduler,Worker  Assignment,log  serial  Version  U  I  D  component  To  Num  mem  cpu  host  Name  jvm  componenttonum  tag  mem  tag  cpu  tag  hostname  tag  jvm  tag  nodeid  tag  port  tag,Worker  Assignment  Worker  Assignment  add  Component  get  Component  To  Num  get  Host  Name  set  Host  Name  set  Jvm  get  Jvm  get  Mem  set  Mem  get  Cpu  set  Cpu  to  J  S  O  N  String  parse  From  Obj  get  String  From  Json  to  String  hash  Code  equals  main,String  Number  String  Integer  String  String  long  int  Object  String  Object  String,0,0
49,compare  To  User  Define  Worker,Worker  Assignment  Map  Integer  String,boolean,cpu  mem  Size  jvm,get  Cpu  get  Mem  get  Jvm  equals  get  Host  Name  equals  get  Port  get  Port  get  Component  To  Num  get  get  put  equals,Worker  Assignment,log  serial  Version  U  I  D  component  To  Num  mem  cpu  host  Name  jvm  componenttonum  tag  mem  tag  cpu  tag  hostname  tag  jvm  tag  nodeid  tag  port  tag,Worker  Assignment  Worker  Assignment  add  Component  get  Component  To  Num  get  Host  Name  set  Host  Name  set  Jvm  get  Jvm  get  Mem  set  Mem  get  Cpu  set  Cpu  to  J  S  O  N  String  parse  From  Obj  get  String  From  Json  to  String  hash  Code  equals  main,String  Number  String  Integer  String  String  long  int  Object  String  Object  String,Resource  Worker  Slot,serial  Version  U  I  D  log  hostname  mem  Size  cpu  tasks  jvm,Resource  Worker  Slot  Resource  Worker  Slot  Resource  Worker  Slot  get  Hostname  set  Hostname  get  Tasks  set  Tasks  get  Jvm  set  Jvm  get  Mem  Size  set  Mem  Size  get  Cpu  set  Cpu  to  String  get  Host  Port  put  Worker  To  Supervisor,String  Integer  Worker  Assignment  List  Integer  String  Set  Integer  String  long  int  Worker  Assignment  String  Supervisor  Info  Worker  Scheduler,1,0
50,get  Need  Assign  Tasks,Default  Topology  Scheduler,Set  Integer,,get  Assign  Type  add  All  get  All  Task  Ids  add  All  get  All  Task  Ids  remove  All  get  Unstopped  Task  Ids  get  Dead  Task  Ids  add  All,Default  Topology  Scheduler,log  nimbus  Conf,prepare  free  Used  get  Keep  Assign  assign  Tasks,Map  Topology  Assign  Context  Default  Topology  Assign  Context  Set  Integer  Topology  Assign  Context,Default  Topology  Assign  Context,sys  Topology  sid  To  Hostname  host  To  Sid  old  Workers  component  Tasks  unstopped  Workers  total  Worker  Num  unstopped  Worker  Num  reserve  Worker  Num,compute  Worker  Num  compute  Unstopped  Assignments  refine  Dead  Tasks  generate  Sid  To  Host  Default  Topology  Assign  Context  get  Sys  Topology  get  Sid  To  Hostname  get  Host  To  Sid  get  Component  Tasks  get  Total  Worker  Num  get  Unstopped  Worker  Num  get  Old  Workers  get  Unstopped  Workers  to  String  to  Detail  String  get  Reserve  Worker  Num,Topology  Assign  Context  Default  Topology  Scheduler,0,0
51,get  Need  Assign  Tasks,Default  Topology  Scheduler,Set  Integer,,get  Assign  Type  add  All  get  All  Task  Ids  add  All  get  All  Task  Ids  remove  All  get  Unstopped  Task  Ids  get  Dead  Task  Ids  add  All,Default  Topology  Assign  Context,sys  Topology  sid  To  Hostname  host  To  Sid  old  Workers  component  Tasks  unstopped  Workers  total  Worker  Num  unstopped  Worker  Num  reserve  Worker  Num,compute  Worker  Num  compute  Unstopped  Assignments  refine  Dead  Tasks  generate  Sid  To  Host  Default  Topology  Assign  Context  get  Sys  Topology  get  Sid  To  Hostname  get  Host  To  Sid  get  Component  Tasks  get  Total  Worker  Num  get  Unstopped  Worker  Num  get  Old  Workers  get  Unstopped  Workers  to  String  to  Detail  String  get  Reserve  Worker  Num,Topology  Assign  Context  Default  Topology  Scheduler,Default  Topology  Scheduler,log  nimbus  Conf,prepare  free  Used  get  Keep  Assign  assign  Tasks,Map  Topology  Assign  Context  Default  Topology  Assign  Context  Set  Integer  Topology  Assign  Context,1,1
52,get  Keep  Assign,Default  Topology  Assign  Context  Set  Integer,Set  Resource  Worker  Slot,,add  All  get  All  Task  Ids  remove  All  get  Unstopped  Task  Ids  remove  All  is  Empty  get  Old  Assignment  add  All  get  Old  Workers  get  Old  Workers  get  Tasks  contains  remove,Default  Topology  Scheduler,log  nimbus  Conf,prepare  free  Used  assign  Tasks,Map  Topology  Assign  Context  Default  Topology  Assign  Context  Set  Integer  Topology  Assign  Context,Default  Topology  Assign  Context,sys  Topology  sid  To  Hostname  host  To  Sid  old  Workers  component  Tasks  unstopped  Workers  total  Worker  Num  unstopped  Worker  Num  reserve  Worker  Num,compute  Worker  Num  compute  Unstopped  Assignments  refine  Dead  Tasks  generate  Sid  To  Host  Default  Topology  Assign  Context  get  Sys  Topology  get  Sid  To  Hostname  get  Host  To  Sid  get  Component  Tasks  get  Total  Worker  Num  get  Unstopped  Worker  Num  get  Old  Workers  get  Unstopped  Workers  to  String  to  Detail  String  get  Reserve  Worker  Num  get  Need  Assign  Tasks,Topology  Assign  Context  Default  Topology  Scheduler,0,0
53,get  Keep  Assign,Default  Topology  Assign  Context  Set  Integer,Set  Resource  Worker  Slot,,add  All  get  All  Task  Ids  remove  All  get  Unstopped  Task  Ids  remove  All  is  Empty  get  Old  Assignment  add  All  get  Old  Workers  get  Old  Workers  get  Tasks  contains  remove,Default  Topology  Assign  Context,sys  Topology  sid  To  Hostname  host  To  Sid  old  Workers  component  Tasks  unstopped  Workers  total  Worker  Num  unstopped  Worker  Num  reserve  Worker  Num,compute  Worker  Num  compute  Unstopped  Assignments  refine  Dead  Tasks  generate  Sid  To  Host  Default  Topology  Assign  Context  get  Sys  Topology  get  Sid  To  Hostname  get  Host  To  Sid  get  Component  Tasks  get  Total  Worker  Num  get  Unstopped  Worker  Num  get  Old  Workers  get  Unstopped  Workers  to  String  to  Detail  String  get  Reserve  Worker  Num  get  Need  Assign  Tasks,Topology  Assign  Context  Default  Topology  Scheduler,Default  Topology  Scheduler,log  nimbus  Conf,prepare  free  Used  assign  Tasks,Map  Topology  Assign  Context  Default  Topology  Assign  Context  Set  Integer  Topology  Assign  Context,1,0
54,create  Blob,String  byte  Blob  Store,void,,create  Blob  write  close  cancel  replication  factor  all  Of  put  get  Field  Name,Blob  Store,log  key  pattern  base  blobs  dir  name  Blob  Store  File  Output  Stream  part  out  Blob  Store  File  Input  Stream  part  in  Key  Translation  Iterator  it  next  prefix,prepare  update  Blob  get  Blob  Meta  set  Blob  Meta  delete  Blob  get  Blob  list  Keys  get  Blob  Replication  update  Blob  Replication  validate  Key  create  Blob  read  Blob  To  read  Blob  Blob  Store  File  Output  Stream  close  cancel  write  write  write  Blob  Store  File  Input  Stream  get  Version  read  read  read  available  get  File  Length  Key  Translation  Iterator  prime  Next  has  Next  next  remove,Map  String  Nimbus  Info  String  Settable  Blob  Meta  String  String  String  Settable  Blob  Meta  String  String  String  String  int  String  String  Input  Stream  Settable  Blob  Meta  String  Output  Stream  String  Blob  Store  File  int  byte  byte  int  int  Blob  Store  File  byte  int  int  byte  Iterator  String  String,Settable  Blob  Meta,struct  desc  replication  factor  field  desc  schemes  replication  factor  fields  by  Name  thriftid  fieldname  replication  factor  isset  id  isset  bitfield  optionals  meta  Data  Map  Settable  Blob  Meta  Standard  Scheme  Factory  Settable  Blob  Meta  Standard  Scheme  Settable  Blob  Meta  Tuple  Scheme  Factory  Settable  Blob  Meta  Tuple  Scheme,find  By  Thrift  Id  find  By  Thrift  Id  Or  Throw  find  By  Name  fields  get  Thrift  Field  Id  get  Field  Name  Settable  Blob  Meta  Settable  Blob  Meta  deep  Copy  clear  get  replication  factor  set  replication  factor  unset  replication  factor  is  set  replication  factor  set  replication  factor  isset  set  Field  Value  get  Field  Value  is  Set  equals  equals  hash  Code  compare  To  field  For  Id  read  write  to  String  validate  write  Object  read  Object  get  Scheme  read  write  get  Scheme  write  read,String  byte  Blob  Store  int  int  String  short  String  Settable  Blob  Meta  int  boolean  fields  Object  fields  fields  Object  Settable  Blob  Meta  Settable  Blob  Meta  int  orgapachethriftprotocol  T  Protocol  orgapachethriftprotocol  T  Protocol  javaio  Object  Output  Stream  javaio  Object  Input  Stream  orgapachethriftprotocol  T  Protocol  Settable  Blob  Meta  orgapachethriftprotocol  T  Protocol  Settable  Blob  Meta  orgapachethriftprotocol  T  Protocol  Settable  Blob  Meta  orgapachethriftprotocol  T  Protocol  Settable  Blob  Meta,0,0
55,create  Blob,String  byte  Blob  Store,void,,create  Blob  write  close  cancel  replication  factor  all  Of  put  get  Field  Name,Settable  Blob  Meta,struct  desc  replication  factor  field  desc  schemes  replication  factor  fields  by  Name  thriftid  fieldname  replication  factor  isset  id  isset  bitfield  optionals  meta  Data  Map  Settable  Blob  Meta  Standard  Scheme  Factory  Settable  Blob  Meta  Standard  Scheme  Settable  Blob  Meta  Tuple  Scheme  Factory  Settable  Blob  Meta  Tuple  Scheme,find  By  Thrift  Id  find  By  Thrift  Id  Or  Throw  find  By  Name  fields  get  Thrift  Field  Id  get  Field  Name  Settable  Blob  Meta  Settable  Blob  Meta  deep  Copy  clear  get  replication  factor  set  replication  factor  unset  replication  factor  is  set  replication  factor  set  replication  factor  isset  set  Field  Value  get  Field  Value  is  Set  equals  equals  hash  Code  compare  To  field  For  Id  read  write  to  String  validate  write  Object  read  Object  get  Scheme  read  write  get  Scheme  write  read,String  byte  Blob  Store  int  int  String  short  String  Settable  Blob  Meta  int  boolean  fields  Object  fields  fields  Object  Settable  Blob  Meta  Settable  Blob  Meta  int  orgapachethriftprotocol  T  Protocol  orgapachethriftprotocol  T  Protocol  javaio  Object  Output  Stream  javaio  Object  Input  Stream  orgapachethriftprotocol  T  Protocol  Settable  Blob  Meta  orgapachethriftprotocol  T  Protocol  Settable  Blob  Meta  orgapachethriftprotocol  T  Protocol  Settable  Blob  Meta  orgapachethriftprotocol  T  Protocol  Settable  Blob  Meta,Blob  Store,log  key  pattern  base  blobs  dir  name  Blob  Store  File  Output  Stream  part  out  Blob  Store  File  Input  Stream  part  in  Key  Translation  Iterator  it  next  prefix,prepare  update  Blob  get  Blob  Meta  set  Blob  Meta  delete  Blob  get  Blob  list  Keys  get  Blob  Replication  update  Blob  Replication  validate  Key  create  Blob  read  Blob  To  read  Blob  Blob  Store  File  Output  Stream  close  cancel  write  write  write  Blob  Store  File  Input  Stream  get  Version  read  read  read  available  get  File  Length  Key  Translation  Iterator  prime  Next  has  Next  next  remove,Map  String  Nimbus  Info  String  Settable  Blob  Meta  String  String  String  Settable  Blob  Meta  String  String  String  String  int  String  String  Input  Stream  Settable  Blob  Meta  String  Output  Stream  String  Blob  Store  File  int  byte  byte  int  int  Blob  Store  File  byte  int  int  byte  Iterator  String  String,1,1
