id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,target-class-name,attributes-class,methods-class,tag,move-tag
31,create  Attributes,Process  Context  List  Azure  Blob  Storage,Map  String,,put  get  Container  Name  put  get  Etag  put  get  Primary  Uri  put  get  Secondary  Uri  put  get  Blob  Name  put  get  Name  put  get  Blob  Type  put  value  Of  get  Length  put  value  Of  get  Timestamp  put  get  Content  Type  put  get  Content  Language,Blob  Info,serial  Version  U  I  D  primary  Uri  secondary  Uri  content  Type  content  Language  etag  last  Modified  Time  length  blob  Type  blob  Name  container  Name  Builder  primary  Uri  secondary  Uri  content  Type  content  Language  etag  last  Modified  Time  length  blob  Type  container  Name  blob  Name,get  Serialversionuid  get  Primary  Uri  get  Secondary  Uri  get  Content  Type  get  Content  Language  get  Container  Name  get  Blob  Name  get  Etag  get  Last  Modified  Time  get  Length  get  Blob  Type  primary  Uri  secondary  Uri  content  Type  content  Language  container  Name  etag  last  Modified  Time  length  blob  Type  blob  Name  build  hash  Code  equals  compare  To  Blob  Info  get  Name  get  Identifier  get  Timestamp  get  Size,List  Azure  Blob  Storage,prop  prefix  properties,get  Supported  Property  Descriptors  custom  Validate  get  Path  is  Listing  Reset  Necessary  get  State  Scope  get  Default  Time  Precision  perform  Listing,1,1
32,geocode,Record  Path  Record  Geo  Enrich  I  P  Record,City  Response,,evaluate  find  First  get  Selected  Fields  is  Present  get  get  Value  to  String  get  By  Name  city  as  List,Geo  Enrich  I  P  Record,reader  writer  ip  record  path  split  found  not  found  geo  city  geo  accuracy  geo  latitude  geo  longitude  geo  country  geo  country  iso  geo  postal  code  rel  original  relationships  geo  properties  descriptors  reader  Factory  writer  Factory  split  Output,get  Relationships  get  Supported  Property  Descriptors  on  Scheduled  on  Trigger  build  Attributes  enrich  Record  update,Database  Reader,reader  om  locales  Builder  database  stream  locales  mode  Json  Injector  ip,Database  Reader  Builder  Builder  locales  file  Mode  build  get  close  country  city  anonymous  Ip  connection  Type  domain  isp  get  Metadata  Json  Injector  find  Injectable  Value,0,0
33,geocode,Record  Path  Record  Geo  Enrich  I  P  Record,City  Response,,evaluate  find  First  get  Selected  Fields  is  Present  get  get  Value  to  String  get  By  Name  city  as  List,Database  Reader,reader  om  locales  Builder  database  stream  locales  mode  Json  Injector  ip,Database  Reader  Builder  Builder  locales  file  Mode  build  get  close  country  city  anonymous  Ip  connection  Type  domain  isp  get  Metadata  Json  Injector  find  Injectable  Value,Geo  Enrich  I  P  Record,reader  writer  ip  record  path  split  found  not  found  geo  city  geo  accuracy  geo  latitude  geo  longitude  geo  country  geo  country  iso  geo  postal  code  rel  original  relationships  geo  properties  descriptors  reader  Factory  writer  Factory  split  Output,get  Relationships  get  Supported  Property  Descriptors  on  Scheduled  on  Trigger  build  Attributes  enrich  Record  update,1,1
34,encode,R  E  L  P  Encoder,byte,,get  Bytes  format  get  Txnr  get  Charset  write  write  get  Bytes  get  Command  get  Charset  write  write  get  Bytes  format  get  Data  Length  get  Charset  write  get  Data  Length  write  write  get  Data  get  Data  Length  write  to  Byte  Array,R  E  L  P  Encoder,charset,R  E  L  P  Encoder  get  Charset,R  E  L  P  Frame,delimiter  separator  txnr  data  Length  command  data  Builder  txnr  data  Length  command  data,R  E  L  P  Frame  get  Txnr  get  Data  Length  get  Command  get  Data  Builder  reset  txnr  data  Length  command  data  build,0,0
35,encode,R  E  L  P  Encoder,byte,,get  Bytes  format  get  Txnr  get  Charset  write  write  get  Bytes  get  Command  get  Charset  write  write  get  Bytes  format  get  Data  Length  get  Charset  write  get  Data  Length  write  write  get  Data  get  Data  Length  write  to  Byte  Array,R  E  L  P  Frame,delimiter  separator  txnr  data  Length  command  data  Builder  txnr  data  Length  command  data,R  E  L  P  Frame  get  Txnr  get  Data  Length  get  Command  get  Data  Builder  reset  txnr  data  Length  command  data  build,R  E  L  P  Encoder,charset,R  E  L  P  Encoder  get  Charset,1,1
36,get  Batch  Key,Listen  R  E  L  P,String,,get  Sender  get  Command,Listen  R  E  L  P,ssl  context  service  client  auth  relp  Encoder  R  E  L  P  Attributes  key,get  Additional  Properties  on  Scheduled  custom  Validate  create  Dispatcher  post  Process  respond  get  Attributes  get  Transit  Uri  R  E  L  P  Attributes  key,R  E  L  P  Event,txnr  command,R  E  L  P  Event  get  Txnr  get  Command,0,0
37,get  Batch  Key,Listen  R  E  L  P,String,,get  Sender  get  Command,R  E  L  P  Event,txnr  command,R  E  L  P  Event  get  Txnr  get  Command,Listen  R  E  L  P,ssl  context  service  client  auth  relp  Encoder  R  E  L  P  Attributes  key,get  Additional  Properties  on  Scheduled  custom  Validate  create  Dispatcher  post  Process  respond  get  Attributes  get  Transit  Uri  R  E  L  P  Attributes  key,1,1
38,consume,Process  Context  Process  Session  Jms  Consumer,void,,get  Logger  get  Consumer  equals  Ignore  Case  get  Value  get  Property  as  Time  Period  get  Property  as  Boolean  get  Property  as  Integer  get  Property  get  Messages  Received  receive  receive  No  Wait  error  close  add  map  Flow  File  error  close  get  Flow  Files  Created  yield  commit  stop  get  Flow  Files  Created  get  Duration  get  Messages  Received  calculate  Data  Rate  get  Bytes  Received  info  get  Messages  Received  get  Duration  get  Last  Message  Received  acknowledge  error  get  Messages  Received,Jms  Consumer,map  message  prefix  rel  success  relationships  property  Descriptors,Jms  Consumer  get  Relationships  get  Supported  Property  Descriptors  map  Flow  File  process  create  Map  Message  Values,Wrapped  Message  Consumer,connection  session  consumer  closed,Wrapped  Message  Consumer  get  Connection  get  Session  get  Consumer  close  is  Closed,0,0
39,consume,Process  Context  Process  Session  Jms  Consumer,void,,get  Logger  get  Consumer  equals  Ignore  Case  get  Value  get  Property  as  Time  Period  get  Property  as  Boolean  get  Property  as  Integer  get  Property  get  Messages  Received  receive  receive  No  Wait  error  close  add  map  Flow  File  error  close  get  Flow  Files  Created  yield  commit  stop  get  Flow  Files  Created  get  Duration  get  Messages  Received  calculate  Data  Rate  get  Bytes  Received  info  get  Messages  Received  get  Duration  get  Last  Message  Received  acknowledge  error  get  Messages  Received,Wrapped  Message  Consumer,connection  session  consumer  closed,Wrapped  Message  Consumer  get  Connection  get  Session  get  Consumer  close  is  Closed,Jms  Consumer,map  message  prefix  rel  success  relationships  property  Descriptors,Jms  Consumer  get  Relationships  get  Supported  Property  Descriptors  map  Flow  File  process  create  Map  Message  Values,1,1
40,get  Attributes  From  File,Get  File  Transfer,Map  String,,put  format  get  Last  Modified  Time  put  get  Permissions  put  get  Owner  put  get  Group,Get  File  Transfer,rel  success  relationships  file  last  modify  time  attribute  file  owner  attribute  file  group  attribute  file  permissions  attribute  file  modify  date  attr  format  last  Poll  Time  listing  Lock  file  Queue  Ref  processing  transfer  Lock  sharable  Transfer  Lock  mutually  Exclusive  Transfer  Lock,Get  File  Transfer  get  Relationships  get  File  Transfer  on  Scheduled  on  Trigger  fetch  Listing,File  Info,serial  Version  U  I  D  directory  size  last  Modified  Time  file  Name  full  Path  File  Name  permissions  owner  group  Builder  directory  size  last  Modified  Time  file  Name  full  Path  File  Name  permissions  owner  group,get  File  Name  get  Full  Path  File  Name  is  Directory  get  Size  get  Last  Modified  Time  get  Permissions  get  Owner  get  Group  hash  Code  equals  compare  To  File  Info  build  directory  size  last  Modified  Time  filename  full  Path  File  Name  permissions  owner  group  get  Name  get  Identifier  get  Timestamp,0,0
41,get  Attributes  From  File,Get  File  Transfer,Map  String,,put  format  get  Last  Modified  Time  put  get  Permissions  put  get  Owner  put  get  Group,File  Info,serial  Version  U  I  D  directory  size  last  Modified  Time  file  Name  full  Path  File  Name  permissions  owner  group  Builder  directory  size  last  Modified  Time  file  Name  full  Path  File  Name  permissions  owner  group,get  File  Name  get  Full  Path  File  Name  is  Directory  get  Size  get  Last  Modified  Time  get  Permissions  get  Owner  get  Group  hash  Code  equals  compare  To  File  Info  build  directory  size  last  Modified  Time  filename  full  Path  File  Name  permissions  owner  group  get  Name  get  Identifier  get  Timestamp,Get  File  Transfer,rel  success  relationships  file  last  modify  time  attribute  file  owner  attribute  file  group  attribute  file  permissions  attribute  file  modify  date  attr  format  last  Poll  Time  listing  Lock  file  Queue  Ref  processing  transfer  Lock  sharable  Transfer  Lock  mutually  Exclusive  Transfer  Lock,Get  File  Transfer  get  Relationships  get  File  Transfer  on  Scheduled  on  Trigger  fetch  Listing,1,1
42,create  Controller  Configuration  Dto,Dto  Factory,Controller  Configuration  D  T  O,,set  Max  Timer  Driven  Thread  Count  get  Max  Timer  Driven  Thread  Count  set  Max  Event  Driven  Thread  Count  get  Max  Event  Driven  Thread  Count,Dto  Factory,class  name  comparator  sensitive  value  mask  bulletin  Repository  controller  Service  Provider  entity  Factory  authorizer  extension  Manager,compare  create  Flow  Configuration  Dto  create  Action  Dto  create  Action  Details  Dto  create  Component  Details  Dto  create  History  Dto  create  Component  State  D  T  O  get  State  Description  create  State  Map  D  T  O  create  Counters  Dto  create  Counter  Dto  create  Position  Dto  is  Drop  Request  Complete  create  Drop  Request  D  T  O  is  Listing  Request  Complete  create  Queue  Size  D  T  O  create  Listing  Request  D  T  O  create  Flow  File  Summary  D  T  O  create  Flow  File  D  T  O  create  Connection  Dto  create  Connectable  Dto  create  Label  Dto  create  User  Dto  create  Tenant  D  T  O  create  User  Group  Dto  create  Tenant  D  T  O  create  Funnel  Dto  create  Snippet  Dto  map  Revision  To  Dto  create  Template  D  T  O  create  Remote  Process  Group  Status  Dto  get  Remote  Process  Group  Validation  Status  create  Concise  Process  Group  Status  Dto  create  Process  Group  Status  Dto  create  Connection  Status  Dto  create  Connection  Statistics  Dto  create  Processor  Status  Dto  create  Port  Status  Dto  copy  Snippet  Contents  create  Port  Dto  create  Parameter  Context  Dto  create  Parameter  Entity  create  Parameter  Dto  create  Reporting  Task  Dto  compare  create  Controller  Service  Dto  compare  create  Controller  Service  Referencing  Component  D  T  O  compare  create  Remote  Process  Group  Port  Dto  create  Remote  Process  Group  Dto  create  Breadcrumb  Entity  create  Breadcrumb  Dto  create  Component  Reference  Dto  create  Access  Policy  Summary  Dto  create  Access  Policy  Dto  create  Permissions  Dto  create  Permissions  Dto  create  Affected  Component  Entity  create  Affected  Component  Entity  create  Affected  Component  Entity  create  Affected  Component  Entity  create  Affected  Component  Dto  create  Component  Validation  Result  Dto  create  Process  Group  Dto  create  Process  Group  Flow  Dto  create  Parameter  Context  Reference  create  Flow  Dto  get  Component  Status  create  Flow  Dto  create  Process  Group  Dto  create  Concise  Process  Group  Dto  create  Component  Difference  Dtos  flatten  Process  Groups  flatten  Process  Groups  create  Component  Difference  create  Version  Control  Information  Dto  create  Version  Control  Component  Mapping  Dto  create  Process  Group  Contents  Dto  is  Restricted  get  Usage  Restriction  get  Explicit  Restrictions  get  Deprecation  Reason  create  Affected  Component  Entities  create  Affected  Component  Entity  create  Variable  Registry  Dto  is  Writable  create  Variable  Registry  Update  Request  Dto  create  Variable  Registry  Update  Step  Dto  populate  Affected  Components  get  Capability  Description  get  Tags  create  Bundle  Dto  create  Controller  Service  Api  Dto  from  Documented  Types  from  Documented  Types  create  Processor  Dto  compare  create  Bulletin  Board  Dto  compare  create  Bulletin  Dtos  create  Bulletin  Dto  create  Provenance  Event  Node  D  T  O  create  Flow  File  Node  D  T  O  create  Provenance  Link  D  T  O  create  Lineage  Dto  create  System  Diagnostics  Dto  create  Storage  Usage  D  T  O  create  Garbage  Collection  D  T  O  create  Version  Info  D  T  O  create  Resource  Dto  create  Processor  Diagnostics  Dto  create  Referenced  Service  Diagnostics  create  Controller  Service  Diagnostics  Dto  create  Class  Loader  Diagnostics  Dto  create  Class  Loader  Diagnostics  Dto  create  Class  Loader  Diagnostics  Dto  create  Connection  Diagnostics  Dto  create  Connection  Diagnostics  Snapshot  Dto  create  Local  Queue  Partition  Dto  create  Remote  Queue  Partition  Dto  create  Jvm  Diagnostics  Dto  create  Jvm  Diagnostics  Snapshot  Dto  create  Thread  Dump  Dtos  create  Processor  Config  Dto  compare  create  Property  Descriptor  Dto  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  create  Connectable  Dto  create  Connectable  Dto  create  Connectable  Dto  create  Connectable  Dto  copy  create  Revision  D  T  O  create  Revision  D  T  O  create  Node  D  T  O  compare  create  Registry  Dto  set  Controller  Service  Provider  set  Authorizer  set  Entity  Factory  set  Bulletin  Repository  set  Extension  Manager,Controller  Facade,logger  flow  Controller  flow  Service  authorizer  properties  dto  Factory  search  Query  Parser  controller  Search  Service,get  Root  Group  find  Process  Group  Id  For  Processor  find  Local  Connectable  get  Controller  Service  Provider  get  Extension  Manager  get  Flow  Manager  set  Name  get  Parent  Authorizable  get  Resource  set  Comments  get  Temporary  Component  set  Max  Timer  Driven  Thread  Count  set  Max  Event  Driven  Thread  Count  get  Root  Group  Id  get  Public  Input  Ports  get  Public  Output  Ports  get  Processor  Status  History  get  Connection  Status  History  get  Process  Group  Status  History  get  Remote  Process  Group  Status  History  get  Node  Id  is  Clustered  get  Name  get  Instance  Id  get  Comments  get  Max  Timer  Driven  Thread  Count  get  Max  Event  Driven  Thread  Count  get  Flow  File  Processor  Types  get  Flow  File  Comparator  Types  implements  Service  Type  get  Controller  Service  Types  get  Reporting  Task  Types  get  Counters  reset  Counter  get  Controller  Status  get  Process  Group  Status  get  Process  Group  Status  get  Processor  Status  get  Connection  Status  get  Connection  Status  Analytics  get  Input  Port  Status  get  Output  Port  Status  get  Remote  Process  Group  Status  save  get  Remote  Site  Listening  Port  get  Remote  Site  Listening  Http  Port  is  Remote  Site  Comms  Secure  get  System  Diagnostics  get  Resources  get  Provenance  Search  Options  submit  Provenance  get  Provenance  Query  submit  Lineage  get  Lineage  delete  Provenance  Query  delete  Lineage  get  Content  get  Data  Authorizable  submit  Replay  check  Authorization  For  Replay  authorize  Replay  check  Authorization  For  Data  get  Provenance  Event  create  Provenance  Event  Dto  compare  set  Component  Details  search  verify  Component  Types  get  Processor  Diagnostics  set  Flow  Controller  set  Flow  Service  set  Authorizer  set  Properties  set  Dto  Factory  set  Search  Query  Parser  set  Controller  Search  Service,0,0
43,create  Controller  Configuration  Dto,Dto  Factory,Controller  Configuration  D  T  O,,set  Max  Timer  Driven  Thread  Count  get  Max  Timer  Driven  Thread  Count  set  Max  Event  Driven  Thread  Count  get  Max  Event  Driven  Thread  Count,Controller  Facade,logger  flow  Controller  flow  Service  authorizer  properties  dto  Factory  search  Query  Parser  controller  Search  Service,get  Root  Group  find  Process  Group  Id  For  Processor  find  Local  Connectable  get  Controller  Service  Provider  get  Extension  Manager  get  Flow  Manager  set  Name  get  Parent  Authorizable  get  Resource  set  Comments  get  Temporary  Component  set  Max  Timer  Driven  Thread  Count  set  Max  Event  Driven  Thread  Count  get  Root  Group  Id  get  Public  Input  Ports  get  Public  Output  Ports  get  Processor  Status  History  get  Connection  Status  History  get  Process  Group  Status  History  get  Remote  Process  Group  Status  History  get  Node  Id  is  Clustered  get  Name  get  Instance  Id  get  Comments  get  Max  Timer  Driven  Thread  Count  get  Max  Event  Driven  Thread  Count  get  Flow  File  Processor  Types  get  Flow  File  Comparator  Types  implements  Service  Type  get  Controller  Service  Types  get  Reporting  Task  Types  get  Counters  reset  Counter  get  Controller  Status  get  Process  Group  Status  get  Process  Group  Status  get  Processor  Status  get  Connection  Status  get  Connection  Status  Analytics  get  Input  Port  Status  get  Output  Port  Status  get  Remote  Process  Group  Status  save  get  Remote  Site  Listening  Port  get  Remote  Site  Listening  Http  Port  is  Remote  Site  Comms  Secure  get  System  Diagnostics  get  Resources  get  Provenance  Search  Options  submit  Provenance  get  Provenance  Query  submit  Lineage  get  Lineage  delete  Provenance  Query  delete  Lineage  get  Content  get  Data  Authorizable  submit  Replay  check  Authorization  For  Replay  authorize  Replay  check  Authorization  For  Data  get  Provenance  Event  create  Provenance  Event  Dto  compare  set  Component  Details  search  verify  Component  Types  get  Processor  Diagnostics  set  Flow  Controller  set  Flow  Service  set  Authorizer  set  Properties  set  Dto  Factory  set  Search  Query  Parser  set  Controller  Search  Service,Dto  Factory,class  name  comparator  sensitive  value  mask  bulletin  Repository  controller  Service  Provider  entity  Factory  authorizer  extension  Manager,compare  create  Flow  Configuration  Dto  create  Action  Dto  create  Action  Details  Dto  create  Component  Details  Dto  create  History  Dto  create  Component  State  D  T  O  get  State  Description  create  State  Map  D  T  O  create  Counters  Dto  create  Counter  Dto  create  Position  Dto  is  Drop  Request  Complete  create  Drop  Request  D  T  O  is  Listing  Request  Complete  create  Queue  Size  D  T  O  create  Listing  Request  D  T  O  create  Flow  File  Summary  D  T  O  create  Flow  File  D  T  O  create  Connection  Dto  create  Connectable  Dto  create  Label  Dto  create  User  Dto  create  Tenant  D  T  O  create  User  Group  Dto  create  Tenant  D  T  O  create  Funnel  Dto  create  Snippet  Dto  map  Revision  To  Dto  create  Template  D  T  O  create  Remote  Process  Group  Status  Dto  get  Remote  Process  Group  Validation  Status  create  Concise  Process  Group  Status  Dto  create  Process  Group  Status  Dto  create  Connection  Status  Dto  create  Connection  Statistics  Dto  create  Processor  Status  Dto  create  Port  Status  Dto  copy  Snippet  Contents  create  Port  Dto  create  Parameter  Context  Dto  create  Parameter  Entity  create  Parameter  Dto  create  Reporting  Task  Dto  compare  create  Controller  Service  Dto  compare  create  Controller  Service  Referencing  Component  D  T  O  compare  create  Remote  Process  Group  Port  Dto  create  Remote  Process  Group  Dto  create  Breadcrumb  Entity  create  Breadcrumb  Dto  create  Component  Reference  Dto  create  Access  Policy  Summary  Dto  create  Access  Policy  Dto  create  Permissions  Dto  create  Permissions  Dto  create  Affected  Component  Entity  create  Affected  Component  Entity  create  Affected  Component  Entity  create  Affected  Component  Entity  create  Affected  Component  Dto  create  Component  Validation  Result  Dto  create  Process  Group  Dto  create  Process  Group  Flow  Dto  create  Parameter  Context  Reference  create  Flow  Dto  get  Component  Status  create  Flow  Dto  create  Process  Group  Dto  create  Concise  Process  Group  Dto  create  Component  Difference  Dtos  flatten  Process  Groups  flatten  Process  Groups  create  Component  Difference  create  Version  Control  Information  Dto  create  Version  Control  Component  Mapping  Dto  create  Process  Group  Contents  Dto  is  Restricted  get  Usage  Restriction  get  Explicit  Restrictions  get  Deprecation  Reason  create  Affected  Component  Entities  create  Affected  Component  Entity  create  Variable  Registry  Dto  is  Writable  create  Variable  Registry  Update  Request  Dto  create  Variable  Registry  Update  Step  Dto  populate  Affected  Components  get  Capability  Description  get  Tags  create  Bundle  Dto  create  Controller  Service  Api  Dto  from  Documented  Types  from  Documented  Types  create  Processor  Dto  compare  create  Bulletin  Board  Dto  compare  create  Bulletin  Dtos  create  Bulletin  Dto  create  Provenance  Event  Node  D  T  O  create  Flow  File  Node  D  T  O  create  Provenance  Link  D  T  O  create  Lineage  Dto  create  System  Diagnostics  Dto  create  Storage  Usage  D  T  O  create  Garbage  Collection  D  T  O  create  Version  Info  D  T  O  create  Resource  Dto  create  Processor  Diagnostics  Dto  create  Referenced  Service  Diagnostics  create  Controller  Service  Diagnostics  Dto  create  Class  Loader  Diagnostics  Dto  create  Class  Loader  Diagnostics  Dto  create  Class  Loader  Diagnostics  Dto  create  Connection  Diagnostics  Dto  create  Connection  Diagnostics  Snapshot  Dto  create  Local  Queue  Partition  Dto  create  Remote  Queue  Partition  Dto  create  Jvm  Diagnostics  Dto  create  Jvm  Diagnostics  Snapshot  Dto  create  Thread  Dump  Dtos  create  Processor  Config  Dto  compare  create  Property  Descriptor  Dto  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  create  Connectable  Dto  create  Connectable  Dto  create  Connectable  Dto  create  Connectable  Dto  copy  create  Revision  D  T  O  create  Revision  D  T  O  create  Node  D  T  O  compare  create  Registry  Dto  set  Controller  Service  Provider  set  Authorizer  set  Entity  Factory  set  Bulletin  Repository  set  Extension  Manager,1,1
44,create  Variable  Registry  Update  Request  Dto,Variable  Registry  Update  Request,Variable  Registry  Update  Request  D  T  O,,set  Complete  is  Complete  set  Failure  Reason  get  Failure  Reason  set  Last  Updated  get  Last  Updated  set  Process  Group  Id  get  Process  Group  Id  set  Request  Id  get  Request  Id  set  Submission  Time  get  Submission  Time  add  create  Variable  Registry  Update  Step  Dto  get  Identify  Relevant  Components  Step  add  create  Variable  Registry  Update  Step  Dto  get  Stop  Processors  Step  add  create  Variable  Registry  Update  Step  Dto  get  Disable  Services  Step  add  create  Variable  Registry  Update  Step  Dto  get  Apply  Updates  Step  add  create  Variable  Registry  Update  Step  Dto  get  Enable  Services  Step  add  create  Variable  Registry  Update  Step  Dto  get  Start  Processors  Step  set  Update  Steps  set  Affected  Components  values  get  Affected  Components,Dto  Factory,class  name  comparator  sensitive  value  mask  bulletin  Repository  controller  Service  Provider  entity  Factory  authorizer  extension  Manager,compare  create  Flow  Configuration  Dto  create  Action  Dto  create  Action  Details  Dto  create  Component  Details  Dto  create  History  Dto  create  Component  State  D  T  O  get  State  Description  create  State  Map  D  T  O  create  Counters  Dto  create  Counter  Dto  create  Position  Dto  is  Drop  Request  Complete  create  Drop  Request  D  T  O  is  Listing  Request  Complete  create  Queue  Size  D  T  O  create  Listing  Request  D  T  O  create  Flow  File  Summary  D  T  O  create  Flow  File  D  T  O  create  Connection  Dto  create  Connectable  Dto  create  Label  Dto  create  User  Dto  create  Tenant  D  T  O  create  User  Group  Dto  create  Tenant  D  T  O  create  Funnel  Dto  create  Snippet  Dto  map  Revision  To  Dto  create  Template  D  T  O  create  Remote  Process  Group  Status  Dto  get  Remote  Process  Group  Validation  Status  create  Concise  Process  Group  Status  Dto  create  Process  Group  Status  Dto  create  Connection  Status  Dto  create  Connection  Statistics  Dto  create  Processor  Status  Dto  create  Port  Status  Dto  copy  Snippet  Contents  create  Port  Dto  create  Parameter  Context  Dto  create  Parameter  Entity  create  Parameter  Dto  create  Reporting  Task  Dto  compare  create  Controller  Service  Dto  compare  create  Controller  Service  Referencing  Component  D  T  O  compare  create  Remote  Process  Group  Port  Dto  create  Remote  Process  Group  Dto  create  Breadcrumb  Entity  create  Breadcrumb  Dto  create  Component  Reference  Dto  create  Access  Policy  Summary  Dto  create  Access  Policy  Dto  create  Permissions  Dto  create  Permissions  Dto  create  Affected  Component  Entity  create  Affected  Component  Entity  create  Affected  Component  Entity  create  Affected  Component  Entity  create  Affected  Component  Dto  create  Component  Validation  Result  Dto  create  Process  Group  Dto  create  Process  Group  Flow  Dto  create  Parameter  Context  Reference  create  Flow  Dto  get  Component  Status  create  Flow  Dto  create  Process  Group  Dto  create  Concise  Process  Group  Dto  create  Component  Difference  Dtos  flatten  Process  Groups  flatten  Process  Groups  create  Component  Difference  create  Version  Control  Information  Dto  create  Version  Control  Component  Mapping  Dto  create  Process  Group  Contents  Dto  is  Restricted  get  Usage  Restriction  get  Explicit  Restrictions  get  Deprecation  Reason  create  Affected  Component  Entities  create  Affected  Component  Entity  create  Variable  Registry  Dto  is  Writable  create  Variable  Registry  Update  Step  Dto  populate  Affected  Components  get  Capability  Description  get  Tags  create  Bundle  Dto  create  Controller  Service  Api  Dto  from  Documented  Types  from  Documented  Types  create  Processor  Dto  compare  create  Bulletin  Board  Dto  compare  create  Bulletin  Dtos  create  Bulletin  Dto  create  Provenance  Event  Node  D  T  O  create  Flow  File  Node  D  T  O  create  Provenance  Link  D  T  O  create  Lineage  Dto  create  System  Diagnostics  Dto  create  Storage  Usage  D  T  O  create  Garbage  Collection  D  T  O  create  Version  Info  D  T  O  create  Resource  Dto  create  Processor  Diagnostics  Dto  create  Referenced  Service  Diagnostics  create  Controller  Service  Diagnostics  Dto  create  Class  Loader  Diagnostics  Dto  create  Class  Loader  Diagnostics  Dto  create  Class  Loader  Diagnostics  Dto  create  Connection  Diagnostics  Dto  create  Connection  Diagnostics  Snapshot  Dto  create  Local  Queue  Partition  Dto  create  Remote  Queue  Partition  Dto  create  Jvm  Diagnostics  Dto  create  Jvm  Diagnostics  Snapshot  Dto  create  Thread  Dump  Dtos  create  Processor  Config  Dto  compare  create  Property  Descriptor  Dto  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  copy  create  Connectable  Dto  create  Connectable  Dto  create  Connectable  Dto  create  Connectable  Dto  copy  create  Revision  D  T  O  create  Revision  D  T  O  create  Node  D  T  O  compare  create  Registry  Dto  set  Controller  Service  Provider  set  Authorizer  set  Entity  Factory  set  Bulletin  Repository  set  Extension  Manager,Variable  Registry  Update  Request,request  Id  process  Group  Id  user  submission  Time  last  Updated  complete  failure  Reason  process  Group  Revision  affected  Components  identify  Components  Step  stop  Processors  disable  Services  apply  Updates  enable  Services  start  Processors,Variable  Registry  Update  Request  get  Process  Group  Id  get  Request  Id  get  Submission  Time  get  User  get  Last  Updated  set  Last  Updated  get  Identify  Relevant  Components  Step  get  Stop  Processors  Step  get  Disable  Services  Step  get  Apply  Updates  Step  get  Enable  Services  Step  get  Start  Processors  Step  is  Complete  set  Complete  get  Failure  Reason  set  Failure  Reason  get  Process  Group  Revision  set  Process  Group  Revision  get  Affected  Components  cancel  is  Processor  Action  Complete,0,0
